,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['ネデウ'],0
3,5,ruby,"['一行', 'いっこう']",1
4,5,outline,['は'],0
5,5,ruby,"['聖', 'せい']",1
6,5,outline,['なる'],0
7,5,ruby,"['樹', 'き']",1
8,5,outline,['の'],0
9,5,ruby,"['麓', 'ふもと']",1
10,5,outline,['で'],0
11,5,ruby,"['現妖精王', 'げんようせいおう']",1
12,5,outline,['である\\nジンローダと'],0
13,5,ruby,"['合流', 'ごうりゅう']",1
14,5,outline,['する。'],0
15,5,ruby,"['体', 'からだ']",1
16,5,outline,['の'],0
17,5,ruby,"['大', 'おお']",1
18,5,outline,['きさを'],0
19,5,ruby,"['保', 'たも']",1
20,5,outline,['つ\\n'],0
21,5,ruby,"['羽化', 'うか']",1
22,5,outline,['の'],0
23,5,ruby,"['秘術', 'ひじゅつ']",1
24,5,outline,['によって'],0
25,5,ruby,"['肉体', 'にくたい']",1
26,5,outline,['を'],0
27,5,ruby,"['強化', 'きょうか']",1
28,5,outline,['し、'],0
29,5,ruby,"['妖精', 'ようせい']",1
30,5,outline,['の\\n'],0
31,5,ruby,"['外界進出', 'がいかいしんしゅつ']",1
32,5,outline,['を'],0
33,5,ruby,"['目論', 'もくろ']",1
34,5,outline,['むジンローダは、ゼシアに\\nネデウと'],0
35,5,ruby,"['王子', 'おうじ']",1
36,5,outline,['の'],0
37,5,ruby,"['出生', 'しゅっせい']",1
38,5,outline,['の'],0
39,5,ruby,"['秘密', 'ひみつ']",1
40,5,outline,['を'],0
41,5,ruby,"['語', 'かた']",1
42,5,outline,['り'],0
43,5,ruby,"['始', 'はじ']",1
44,5,outline,['める。'],1
45,9,BLACK_OUT_DEF_STOP,[],1
46,10,set_BG,['sty_bg_0021_100'],1
47,11,window_type,['MONOLOGUE'],1
48,12,BLACK_SCREEN,[],1
49,13,BLACK_IN_DEF,[],1
50,19,print,['SYS'],0
51,19,ruby,"['妖精国', 'ようせいこく']",1
52,19,print,['から'],0
53,19,ruby,"['北方', 'ほっぽう']",1
54,19,print,['\\n'],0
55,19,ruby,"['聖', 'せい']",1
56,19,print,['なる'],0
57,19,ruby,"['樹', 'き']",1
58,19,print,[],1
59,20,window_type,['NORMAL'],1
60,21,SCREEN_COLOR_DEF,[],1
