,row,command,args,end
0,2,OL_LEFT,[],1
1,2,OL_TITLE,['この話のあらすじ'],1
2,2,outline,['ネデウは'],0
3,2,ruby,"['暁', 'あかつき']",1
4,2,outline,['の'],0
5,2,ruby,"['聖片', 'せいへん']",1
6,2,outline,['に'],0
7,2,ruby,"['触', 'ふ']",1
8,2,outline,['れ、'],0
9,2,ruby,"['異界', 'いかい']",1
10,2,outline,['へと'],0
11,2,ruby,"['飛', 'と']",1
12,2,outline,['ぶ。\\nそれを'],0
13,2,ruby,"['追', 'お']",1
14,2,outline,['うゼシア。'],0
15,2,ruby,"['過去', 'かこ']",1
16,2,outline,['にあたる'],0
17,2,ruby,"['異界', 'いかい']",1
18,2,outline,['で、\\nネデウとゼシアはバハムートとの'],0
19,2,ruby,"['契約', 'けいやく']",1
20,2,outline,['を\\n'],0
21,2,ruby,"['懸', 'か']",1
22,2,outline,['けて'],0
23,2,ruby,"['戦', 'たたか']",1
24,2,outline,['う。'],0
25,2,ruby,"['現在', 'げんざい']",1
26,2,outline,['に'],0
27,2,ruby,"['残', 'のこ']",1
28,2,outline,['った'],0
29,2,ruby,"['王子', 'おうじ']",1
30,2,outline,['たちは\\nゼシアを'],0
31,2,ruby,"['信', 'しん']",1
32,2,outline,['じ、'],0
33,2,ruby,"['襲', 'おそ']",1
34,2,outline,['い'],0
35,2,ruby,"['来', 'く']",1
36,2,outline,['る'],0
37,2,ruby,"['魔獣', 'まじゅう']",1
38,2,outline,['と'],0
39,2,ruby,"['戦', 'たたか']",1
40,2,outline,['う。'],1
41,4,BLACK_OUT_DEF_STOP,[],1
42,5,set_BG,['sty_bg_0066_300'],1
43,6,window_type,['NORMAL'],1
44,7,play_sound,['BGM_IN_STORY_0013_01'],1
45,8,BLACK_IN_DEF,[],1
46,10,CHARA_SET,"['M', 'M', 'C', 'm03901', '2']",1
47,11,wait,['2'],1
48,12,c_face,"['M', 'M', 'm03901', '7']",1
49,13,c_swing_h_fast,['m03901'],1
50,14,wait,['0.5'],1
51,15,window_fadein,"['0', 'true']",1
52,16,play_sound,['VO_CHR_MAINSTORY_21_07_0001'],1
53,17,print,"['cn0139', 'ここは……。', 'VO_CHR_MAINSTORY_21_07_0001']",1
54,18,WFOUT_DEF,[],1
55,20,BLACK_OUT_VERYSHORT,[],1
56,21,CHARA_FADEOUT_DEF,['m03901'],1
57,22,CharaSet,"['DEF', 'm04101', '4', 'M', 'Q', 'C', 'C', 'm03401', '9', 'M', 'Q', '-180', 'C', 'm03501', '7', 'M', 'Q', '180', 'C']",1
58,23,BLACK_IN_VERYSHORT,[],1
59,25,wait,['0.8'],1
60,26,CharaDel,"['DEF', 'm04101', 'm03401', 'm03501']",1
61,28,CharaSet,"['DEF', 'm03301', '1', 'M', 'Q', 'C', '50', 'm03601', '4', 'M', 'Q', '-110', '-30', 'm03701', '4', 'M', 'Q', '123', '7']",1
62,29,wait,['0.8'],1
63,30,CharaDel,"['DEF', 'm03301', 'm03601', 'm03701']",1
64,32,CHARA_SET,"['M', 'M', 'C', 'm03901', '1']",1
65,33,c_bound_b,['m03901'],1
66,34,play_sound,['VO_CHR_MAINSTORY_21_07_0002'],1
67,35,print,['cn0139'],0
68,35,ruby,"['俺', 'おれ']",1
69,35,print,['と'],0
70,35,ruby,"['与', 'あた']",1
71,35,print,['えた'],0
72,35,ruby,"['力', 'ちから']",1
73,35,print,['を'],0
74,35,ruby,"['利用', 'りよう']",1
75,35,print,['するがいい。\\n'],0
76,35,ruby,"['俺', 'おれ']",1
77,35,print,['もお'],0
