,row,command,args,end
0,2,OL_LEFT,[],1
1,2,OL_TITLE,['この話のあらすじ'],1
2,2,outline,['マーズを'],0
3,2,ruby,"['退', 'しりぞ']",1
4,2,outline,['けた'],0
5,2,ruby,"['一行', 'いっこう']",1
6,2,outline,['だが、'],0
7,2,ruby,"['不利', 'ふり']",1
8,2,outline,['な'],0
9,2,ruby,"['戦況', 'せんきょう']",1
10,2,outline,['は\\n'],0
11,2,ruby,"['変', 'か']",1
12,2,outline,['わらない。'],0
13,2,ruby,"['敵', 'てき']",1
14,2,ruby,"['軍', 'ぐん']",1
15,2,outline,['を'],0
16,2,ruby,"['霧', 'きり']",1
17,2,outline,['の'],0
18,2,ruby,"['森', 'もり']",1
19,2,outline,['へと'],0
20,2,ruby,"['引', 'ひ']",1
21,2,outline,['き'],0
22,2,ruby,"['込', 'こ']",1
23,2,outline,['み\\n'],0
24,2,ruby,"['数', 'かず']",1
25,2,outline,['の'],0
26,2,ruby,"['不利', 'ふり']",1
27,2,outline,['を'],0
28,2,ruby,"['補', 'おぎな']",1
29,2,outline,['おうとする'],0
30,2,ruby,"['王子', 'おうじ']",1
31,2,outline,['たちだったが、\\n'],0
32,2,ruby,"['錬金術', 'れんきんじゅつ']",1
33,2,outline,['により'],0
34,2,ruby,"['強化', 'きょうか']",1
35,2,outline,['された'],0
36,2,ruby,"['兵士', 'へいし']",1
37,2,outline,['、フォボスが\\n'],0
38,2,ruby,"['襲', 'おそ']",1
39,2,outline,['い'],0
40,2,ruby,"['掛', 'か']",1
41,2,outline,['かってくるのだった。'],1
42,138,BLACK_OUT_DEF_STOP,[],1
43,139,set_BG,['sty_bg_0029_101'],1
44,140,window_type,['NORMAL'],1
45,141,play_sound,['BGM_IN_STORY_0008_02'],1
46,142,BLACK_IN_DEF,[],1
47,144,CHARA_SET,"['M', 'M', 'C', 'd2009', '11']",1
48,145,window_fadein,"['0', 'true']",1
49,146,SHAKE_BG_LOOP,"['1', '0.3']",1
50,147,play_sound,['SE_STORY_COMMON_0433'],1
51,148,print,"['dn2009', 'グゥオオオオオオ……ッ！']",1
52,149,SHAKE_BG_STOP,"['1', '0.5']",1
53,151,BLACK_OUT_VERYSHORT,[],1
54,152,set_BG,['sty_bg_0110_100'],1
55,153,CHARA_FADEOUT_DEF,['d2009'],1
56,154,CHARA_SET,"['M', 'M', 'C', 'c01019', '6']",1
57,155,BLACK_IN_VERYSHORT,[],1
58,157,c_bound2_b_slow,['c01019'],1
59,158,play_sound,['VO_CHR_MAINSTORY_12_02_0001'],1
60,159,print,"['cn0101', 'はあ……はあ……\\nくっ……まだ、']",0
61,159,ruby,"['倒', 'たお']",1
62,159,print,"['cn0101', 'れないか……！', 'VO_CHR_MAINSTORY_12_02_0001']",1
63,160,chara_face,"['c01019', '4']",1
64,161,c_swing_h,['c01019'],1
65,162,play_sound,['VO_CHR_MAINSTORY_12_02_0002'],1
66,163,print,"['cn0101', 'ここで']",0
67,163,ruby,"['消耗', 'しょうもう']",1
68,163,print,"['cn0101', 'しきるわけにはいかない、\\n']",0
69,163,ruby,"['全軍', 'ぜんぐん']",1
70,163,print,"['cn0101', 'を']",0
71,163,ruby,"['霧', 'きり']",1
72,163,print,"['cn0101', 'の']",0
73,163,ruby,"['森', 'もり']",1
74,163,print,"['cn0101', 'まで']",0
75,163,ruby,"['退', 'ひ']",1
76,163,print,"['cn0101', 'かせる。\\n']",0
77,163,wait,['4.5'],1
78,163,print,['cn0101'],0
79,163,c_bound_t,['c01019'],1
80,163,chara_face,"['c01019', '11']",1
81,163,print,['みんなは'],0
