,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['再', 'ふたた']",1
3,5,outline,['び'],0
4,5,ruby,"['説得', 'せっとく']",1
5,5,outline,['を'],0
6,5,ruby,"['試', 'こころ']",1
7,5,outline,['みる'],0
8,5,ruby,"['王子', 'おうじ']",1
9,5,outline,['たちに、エドは'],0
10,5,ruby,"['幼', 'おさな']",1
11,5,outline,['い'],0
12,5,ruby,"['頃', 'ころ']",1
13,5,outline,['\\n'],0
14,5,ruby,"['捨', 'す']",1
15,5,outline,['てられた'],0
16,5,ruby,"['過去', 'かこ']",1
17,5,outline,['を'],0
18,5,ruby,"['語', 'かた']",1
19,5,outline,['る。'],0
20,5,ruby,"['兄', 'あに']",1
21,5,outline,['を'],0
22,5,ruby,"['思', 'おも']",1
23,5,outline,['う'],0
24,5,ruby,"['気持', 'きも']",1
25,5,outline,['ちに\\n'],0
26,5,ruby,"['共感', 'きょうかん']",1
27,5,outline,['した'],0
28,5,ruby,"['王子', 'おうじ']",1
29,5,outline,['はエドを'],0
30,5,ruby,"['同行', 'どうこう']",1
31,5,outline,['させると'],0
32,5,ruby,"['決', 'き']",1
33,5,outline,['める。\\n'],0
34,5,ruby,"['建造', 'けんぞう']",1
35,5,ruby,"['物', 'ぶつ']",1
36,5,outline,['に'],0
37,5,ruby,"['近', 'ちか']",1
38,5,outline,['づくにつれ、'],0
39,5,ruby,"['湖', 'みずうみ']",1
40,5,outline,['の'],0
41,5,ruby,"['環境', 'かんきょう']",1
42,5,outline,['が'],0
43,5,ruby,"['悪化', 'あっか']",1
44,5,outline,['して\\nいく'],0
45,5,ruby,"['中', 'なか']",1
46,5,outline,['、'],0
47,5,ruby,"['一行', 'いっこう']",1
48,5,outline,['に'],0
49,5,ruby,"['再', 'ふたた']",1
50,5,outline,['びドラゴンが'],0
51,5,ruby,"['襲', 'おそ']",1
52,5,outline,['いかかる。'],1
53,9,BLACK_OUT_DEF_STOP,[],1
54,10,set_BG,['sty_bg_0068_100'],1
55,11,window_type,['NORMAL'],1
56,12,play_sound,['BGM_IN_STORY_0008_02'],1
57,13,BLACK_IN_DEF,[],1
58,18,CHARA_KAMITE_SE,"['M', 'M', 'C', 'c01019', '11', 'SE_RUN_IN_GR']",1
59,19,window_fadein,"['0', 'true']",1
