,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['聖都', 'せいと']",1
3,5,outline,['グラムスの'],0
4,5,ruby,"['教皇庁', 'きょうこうちょう']",1
5,5,outline,['では、'],0
6,5,ruby,"['教皇', 'きょうこう']",1
7,5,outline,['オリガが\\n'],0
8,5,ruby,"['枢機卿', 'すうききょう']",1
9,5,outline,['グラートに'],0
10,5,ruby,"['王子', 'おうじ']",1
11,5,ruby,"['一行', 'いっこう']",1
12,5,outline,['を'],0
13,5,ruby,"['捕', 'と']",1
14,5,outline,['らえるよう\\n'],0
15,5,ruby,"['命', 'めい']",1
16,5,outline,['じる。その'],0
17,5,ruby,"['頃', 'ころ']",1
18,5,outline,['、'],0
19,5,ruby,"['北', 'きた']",1
20,5,outline,['グラスティアに'],0
21,5,ruby,"['到着', 'とうちゃく']",1
22,5,outline,['した\\n'],0
23,5,ruby,"['一行', 'いっこう']",1
24,5,outline,['は、グラン・フィオラータから'],0
25,5,ruby,"['降', 'お']",1
26,5,outline,['り、\\n'],0
27,5,ruby,"['歩', 'ある']",1
28,5,outline,['いてグラムスへと'],0
29,5,ruby,"['向', 'む']",1
30,5,outline,['かうことにした。'],1
31,9,BLACK_OUT_DEF_STOP,[],1
32,10,set_BG,['sty_bg_0014_100'],1
33,11,play_sound,['BGM_IN_STORY_0014_01'],1
34,12,set_BG_effect,['EFF_SCE_2D_CMN_262'],1
35,13,set_BG_effect_trigger,['8'],1
36,14,window_type,['MONOLOGUE'],1
37,15,print,"['SYS', 'グラムス\\nイリア']",0
38,15,ruby,"['教会', 'きょうかい']",1
39,15,print,"['SYS', '・']",0
40,15,ruby,"['教皇庁', 'きょうこうちょう']",1
41,15,print,['SYS'],1
42,16,window_type,['NORMAL'],1
43,17,BLACK_IN_DEF,[],1
44,23,window_fadein,"['0', 'true']",1
45,24,play_sound,['VO_CHR_MAINSTORY_17_01_0001'],1
46,25,print,['cn1294'],0
47,25,ruby,"['関所付近', 'せきしょふきん']",1
48,25,print,['で、'],0
49,25,ruby,"['巨大', 'きょだい']",1
50,25,print,['な'],0
51,25,ruby,"['船影', 'せんえい']",1
52,25,print,['を'],0
53,25,ruby,"['見', 'み']",1
54,25,print,['たとの\\n'],0
55,25,ruby,"['報告', 'ほうこく']",1
