,row,command,args,end
0,5,OL_LEFT,[],1
1,5,outline_title,['この話のあらすじ'],1
2,5,ruby,"['勝負', 'しょうぶ']",1
3,5,outline,['の'],0
4,5,ruby,"['末', 'すえ']",1
5,5,outline,['、'],0
6,5,ruby,"['王子', 'おうじ']",1
7,5,outline,['の'],0
8,5,ruby,"['想', 'おも']",1
9,5,outline,['いを'],0
10,5,ruby,"['知', 'し']",1
11,5,outline,['ったランザーヴ。\\n'],0
12,5,ruby,"['王子', 'おうじ']",1
13,5,outline,['を'],0
14,5,ruby,"['認', 'みと']",1
15,5,outline,['めたランザーヴは'],0
16,5,ruby,"['一行', 'いっこう']",1
17,5,outline,['に'],0
18,5,ruby,"['加', 'くわ']",1
19,5,outline,['わり、\\n'],0
20,5,ruby,"['霧', 'きり']",1
21,5,outline,['の'],0
22,5,ruby,"['森', 'もり']",1
23,5,outline,['までの'],0
24,5,ruby,"['案内', 'あんない']",1
25,5,outline,['を'],0
26,5,ruby,"['約束', 'やくそく']",1
27,5,outline,['する。'],1
28,9,BLACK_OUT_DEF_STOP,[],1
29,10,set_BG,['sty_bg_0021_100'],1
30,11,play_sound,['BGM_IN_STORY_0005_01'],1
31,12,BLACK_IN_DEF,[],1
32,14,CHARA_SET,"['M', 'M', 'C', 'c0103', '6']",1
33,15,window_fadein,"['0', 'true']",1
34,16,ASE_EMO,['c0103'],1
35,17,play_sound,['VO_CHR_MAINSTORY_01_03_0001'],1
36,18,print,"['cn0103', 'くそ……']",0
37,18,ruby,"['降参', 'こうさん']",1
38,18,print,"['cn0103', 'だよ！', 'VO_CHR_MAINSTORY_01_03_0001']",1
39,19,NO_EMO,['c0103'],1
40,20,chara_face,"['c0103', '11']",1
41,21,play_sound,['VO_CHR_MAINSTORY_01_03_0002'],1
42,22,print,"['cn0103', 'お']",0
43,22,ruby,"['前', 'まえ']",1
44,22,print,"['cn0103', 'たちが']",0
45,22,ruby,"['本気', 'ほんき']",1
46,22,print,"['cn0103', 'なのも、その']",0
47,22,ruby,"['実力', 'じつりょく']",1
48,22,print,"['cn0103', 'も、\\nよくわかったよ！', 'VO_CHR_MAINSTORY_01_03_0002']",1
49,23,chara_face,"['c0103', '12']",1
50,24,play_sound,['VO_CHR_MAINSTORY_01_03_0003'],1
51,25,print,"['cn0103', 'バカにして']",0
52,25,ruby,"['悪', 'わる']",1
53,25,print,"['cn0103', 'かった！\\n']",0
54,25,ruby,"['謝', 'あやま']",1
55,25,print,"['cn0103', 'るよ、']",0
56,25,wait,['2.4'],1
57,25,print,['cn0103'],0
58,25,c_bound_b,['c0103'],1
59,25,print,['この'],0
60,25,ruby,"['通', 'とお']",1
61,25,print,"['りだ。', 'VO_CHR_MAINSTORY_01_03_0003']",1
62,26,CHARA_FADEOUT_DEF,['c0103'],1
63,28,CHARA_SET,"['M', 'M', 'C', 'c0107', '5']",1
64,29,ONPU_EMO,['c0107'],1
65,30,play_sound,['VO_CHR_MAINSTORY_01_03_0004'],1
66,31,print,"['cn0107', 'わかればいいのよ！\u3000わかれば！\\n']",0
67,31,wait,['2.0'],1
68,31,print,['cn0107'],0
69,31,StopEye_close,['c0107'],1
70,31,c_jump,['c0107'],1
71,31,print,"['ね！\u3000{player_name}！', 'VO_CHR_MAINSTORY_01_03_0004']",1
72,32,CHARA_FADEOUT_DEF,['c0107'],1
73,34,CHARA_SET,"['M', 'M', 'C', 'c0101', '12']",1
74,35,play_sound,['VO_CHR_MAINSTORY_01_03_0005'],1
75,36,print,"['cn0101', 'あなたが']",0
76,36,ruby,"['悪人', 'あくにん']",1
77,36,print,"['cn0101', 'じゃないのはわかったよ。\\n']",0
78,36,ruby,"['急所', 'きゅうしょ']",1
79,36,print,"['cn0101', 'を']",0
80,36,ruby,"['一度', 'いちど']",1
81,36,print,"['cn0101', 'も']",0
82,36,ruby,"['狙', 'ねら']",1
83,36,print,"['cn0101', 'わなかったし、\\n']",0
84,36,ruby,"['太刀筋', 'たちすじ']",1
85,36,print,"['cn0101', 'も']",0
86,36,ruby,"['素直', 'すなお']",1
87,36,print,"['cn0101', 'だったしね。', 'VO_CHR_MAINSTORY_01_03_0005']",1
88,37,CHARA_FADEOUT_DEF,['c0101'],1
89,39,CHARA_SET,"['M', 'M', 'C', 'c0103', '12']",1
90,40,play_sound,['VO_CHR_MAINSTORY_01_03_0006'],1
91,41,print,"['cn0103', '……やっぱり']",0
92,41,ruby,"['気', 'き']",1
93,41,print,"['cn0103', 'づいてやがったか。', 'VO_CHR_MAINSTORY_01_03_0006']",1
94,42,chara_face,"['c0103', '5']",1
95,43,WARAI_EMO,['c0103'],1
96,44,play_sound,['VO_CHR_MAINSTORY_01_03_0007'],1
97,45,print,"['cn0103', 'お']",0
98,45,ruby,"['前', 'まえ']",1
99,45,print,"['cn0103', '、']",0
100,45,ruby,"['無能', 'むのう']",1
101,45,print,"['cn0103', 'な']",0
102,45,ruby,"['兄', 'あに']",1
103,45,print,"['cn0103', 'とはちげぇな！\\n']",0
104,45,ruby,"['気', 'き']",1
105,45,print,"['cn0103', 'に']",0
106,45,ruby,"['入', 'い']",1
107,45,print,"['cn0103', 'ったぜ！', 'VO_CHR_MAINSTORY_01_03_0007']",1
108,46,chara_face,"['c0103', '4']",1
109,47,HATENA_EMO,['c0103'],1
110,48,play_sound,['VO_CHR_MAINSTORY_01_03_0008'],1
111,49,print,"['cn0103', 'だが{player_name}、\\nお']",0
112,49,ruby,"['前', 'まえ']",1
113,49,print,"['cn0103', 'はどうして\\n']",0
114,49,ruby,"['自分', 'じぶん']",1
115,49,print,"['cn0103', 'の']",0
116,49,ruby,"['手', 'て']",1
117,49,print,"['cn0103', 'で『']",0
118,49,ruby,"['聖片', 'せいへん']",1
119,49,print,"['cn0103', '』を']",0
120,49,ruby,"['求', 'もと']",1
121,49,print,"['cn0103', 'める？', 'VO_CHR_MAINSTORY_01_03_0008']",1
122,50,NO_EMO,['c0103'],1
123,51,play_sound,['VO_CHR_MAINSTORY_01_03_0009'],1
124,52,print,['cn0103'],0
125,52,ruby,"['確', 'たし']",1
126,52,print,['か'],0
127,52,ruby,"['王家', 'おうけ']",1
128,52,print,['には、\\n'],0
129,52,ruby,"['腰抜', 'こしぬ']",1
130,52,print,['けエミュールの'],0
131,52,ruby,"['上', 'うえ']",1
132,52,print,['に、\\n'],0
133,52,ruby,"['何人', 'なんにん']",1
134,52,print,['か'],0
135,52,ruby,"['強', 'つよ']",1
136,52,print,['い'],0
137,52,ruby,"['王子', 'おうじ']",1
138,52,print,"['がいたよな？', 'VO_CHR_MAINSTORY_01_03_0009']",1
139,53,chara_face,"['c0103', '12']",1
140,54,play_sound,['VO_CHR_MAINSTORY_01_03_0010'],1
141,55,print,['cn0103'],0
142,55,ruby,"['兄貴', 'あにき']",1
143,55,print,['たちが『'],0
144,55,ruby,"['聖片', 'せいへん']",1
145,55,print,['』を'],0
