,row,command,args,end
0,54,OL_LEFT,[],1
1,54,OL_TITLE,['この話のあらすじ'],1
2,54,ruby,"['聖城', 'せいじょう']",1
3,54,outline,['は'],0
4,54,ruby,"['暴徒化', 'ぼうとか']",1
5,54,outline,['した'],0
6,54,ruby,"['民', 'たみ']",1
7,54,outline,['たちに'],0
8,54,ruby,"['囲', 'かこ']",1
9,54,outline,['まれていた。\\n'],0
10,54,ruby,"['王子', 'おうじ']",1
11,54,outline,['は'],0
12,54,ruby,"['民', 'たみ']",1
13,54,outline,['たちの'],0
14,54,ruby,"['説得', 'せっとく']",1
15,54,outline,['に'],0
16,54,ruby,"['向', 'む']",1
17,54,outline,['かおうとするが、\\nゼーナの'],0
18,54,ruby,"['助言', 'じょげん']",1
19,54,outline,['を'],0
20,54,ruby,"['聞', 'き']",1
21,54,outline,['き、'],0
22,54,ruby,"['争', 'あらそ']",1
23,54,outline,['いを'],0
24,54,ruby,"['避', 'さ']",1
25,54,outline,['けるため\\n'],0
26,54,ruby,"['一時退却', 'いちじたいきゃく']",1
27,54,outline,['する。だが'],0
28,54,ruby,"['聖城', 'せいじょう']",1
29,54,outline,['から'],0
30,54,ruby,"['離', 'はな']",1
31,54,outline,['れた'],0
32,54,ruby,"['一行', 'いっこう']",1
33,54,outline,['の\\n'],0
34,54,ruby,"['前', 'まえ']",1
35,54,outline,['にアヤハとオトハが'],0
36,54,ruby,"['現', 'あらわ']",1
37,54,outline,['れ、'],0
38,54,ruby,"['戦', 'たたか']",1
39,54,outline,['いとなる。'],1
40,56,BLACK_OUT_DEF_STOP,[],1
41,57,set_BG,['sty_bg_0017_100'],1
42,58,window_type,['NORMAL'],1
43,59,play_sound,['BGM_IN_STORY_0010_04'],1
44,60,BLACK_IN_DEF,[],1
45,62,play_sound,['SE_STORY_COMMON_0017'],1
46,63,set_BG_effect,['EFF_013'],1
47,64,set_BG_effect_trigger,['9'],1
48,65,wait,['1.5'],1
49,66,NO_EFFECT,[],1
50,76,CHARA_SET,"['M', 'M', 'C', 'c1228', '6']",1
51,77,window_fadein,"['0', 'true']",1
52,78,ASE_EMO,['c1228'],1
53,79,c_swing_h,['c1228'],1
54,80,play_sound,['VO_CHR_MAINSTORY_16_03_0001'],1
55,81,print,"['聖城の兵士', 'お、お']",0
56,81,ruby,"['前', 'まえ']",1
57,81,print,"['聖城の兵士', 'ら……！\u3000']",0
58,81,ruby,"['落', 'お']",1
59,81,print,"['聖城の兵士', 'ち']",0
60,81,ruby,"['着', 'つ']",1
61,81,print,"['聖城の兵士', 'け……！\u3000\\n']",0
62,81,ruby,"['殿下', 'でんか']",1
63,81,print,"['聖城の兵士', 'は']",0
64,81,ruby,"['外出', 'がいしゅつ']",1
65,81,print,"['聖城の兵士', 'されている！\\n']",0
