,row,command,args,end
0,2,OL_LEFT,[],1
1,2,OL_TITLE,['この話のあらすじ'],1
2,2,ruby,"['黒', 'くろ']",1
3,2,outline,['いマナに'],0
4,2,ruby,"['冒', 'おか']",1
5,2,outline,['された'],0
6,2,ruby,"['聖竜', 'せいりゅう']",1
7,2,outline,['が'],0
8,2,ruby,"['王子', 'おうじ']",1
9,2,outline,['たちを'],0
10,2,ruby,"['襲', 'おそ']",1
11,2,outline,['う。\\n'],0
12,2,ruby,"['狂暴化', 'きょうぼうか']",1
13,2,outline,['した'],0
14,2,ruby,"['聖竜', 'せいりゅう']",1
15,2,outline,['に'],0
16,2,ruby,"['為', 'な']",1
17,2,outline,['す'],0
18,2,ruby,"['術', 'すべ']",1
19,2,outline,['なしの'],0
20,2,ruby,"['王子', 'おうじ']",1
21,2,outline,['たち。\\nそんな'],0
22,2,ruby,"['彼', 'かれ']",1
23,2,outline,['らの'],0
24,2,ruby,"['下', 'もと']",1
25,2,outline,['に'],0
26,2,ruby,"['降', 'お']",1
27,2,outline,['り'],0
28,2,ruby,"['立', 'た']",1
29,2,outline,['ったのが、'],0
30,2,ruby,"['異界', 'いかい']",1
31,2,outline,['で\\nバハムートと'],0
32,2,ruby,"['契約', 'けいやく']",1
33,2,outline,['を'],0
34,2,ruby,"['果', 'は']",1
35,2,outline,['たしたゼシアだった。\\n'],0
36,2,ruby,"['力', 'ちから']",1
37,2,outline,['を'],0
38,2,ruby,"['得', 'え']",1
39,2,outline,['たゼシアと'],0
40,2,ruby,"['共', 'とも']",1
41,2,outline,['に'],0
42,2,ruby,"['聖竜', 'せいりゅう']",1
43,2,outline,['に'],0
44,2,ruby,"['立', 'た']",1
45,2,outline,['ち'],0
46,2,ruby,"['向', 'む']",1
47,2,outline,['かう。'],1
48,4,BLACK_OUT_DEF_STOP,[],1
49,5,set_BG,['0'],1
50,6,set_BG_effect,['EFF_SCE_2D_CMN_235'],1
51,7,set_BG_effect_trigger,['12'],1
52,8,post_film,"['1', '0', 'filmMode_VignetteAdd', '1.0', '0.3', '255', '255', '255', '0.3']",1
53,9,window_type,['NORMAL'],1
54,10,play_sound,['BGM_IN_STORY_0009_06'],1
55,11,BLACK_IN_DEF,[],1
56,13,CHARA_SET,"['M', 'M', 'C', 'p36701', '4']",1
57,14,window_fadein,"['0', 'true']",1
58,15,play_sound,['VO_CHR_MAINSTORY_21_08_0001'],1
59,16,print,"['cn3667', 'ネデウの']",0
60,16,ruby,"['計画', 'けいかく']",1
61,16,print,"['cn3667', 'を']",0
62,16,ruby,"['止', 'と']",1
63,16,print,"['cn3667', 'められるのは\\nキミだけなんだよ、ゼシア。', 'VO_CHR_MAINSTORY_21_08_0001']",1
64,17,CHARA_FADEOUT_DEF,['p36701'],1
65,19,CHARA_SET,"['M', 'M', 'C', 'm00901', '7']",1
66,20,play_sound,['VO_CHR_MAINSTORY_21_08_0002'],1
67,21,print,['cn0109'],0
68,21,ruby,"['私', 'わたし']",1
69,21,print,"['、だけ……？', 'VO_CHR_MAINSTORY_21_08_0002']",1
70,22,CHARA_FADEOUT_DEF,['m00901'],1
71,24,CHARA_SET,"['M', 'M', 'C', 'p36701', '1']",1
72,25,c_bound_b_slow,['p36701'],1
73,26,play_sound,['VO_CHR_MAINSTORY_21_08_0003'],1
74,27,print,"['cn3667', 'ああ。キミにこの']",0
75,27,ruby,"['刀', 'かたな']",1
76,27,print,"['cn3667', 'を']",0
77,27,ruby,"['託', 'たく']",1
78,27,print,"['cn3667', 'すよ。', 'VO_CHR_MAINSTORY_21_08_0003']",1
