,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['膠着状態', 'こうちゃくじょうたい']",1
3,5,outline,['の'],0
4,5,ruby,"['中', 'なか']",1
5,5,outline,['、'],0
6,5,ruby,"['仲間', 'なかま']",1
7,5,outline,['たちは'],0
8,5,ruby,"['王子', 'おうじ']",1
9,5,outline,['と'],0
10,5,ruby,"['巫女', 'みこ']",1
11,5,outline,['に\\nベベットとの'],0
12,5,ruby,"['決着', 'けっちゃく']",1
13,5,outline,['を'],0
14,5,ruby,"['託', 'たく']",1
15,5,outline,['す。'],0
16,5,ruby,"['王子', 'おうじ']",1
17,5,outline,['とベベットは\\n'],0
18,5,ruby,"['可能性', 'かのうせい']",1
19,5,outline,['に'],0
20,5,ruby,"['対', 'たい']",1
21,5,outline,['する'],0
22,5,ruby,"['考', 'かんが']",1
23,5,outline,['え'],0
24,5,ruby,"['方', 'かた']",1
25,5,outline,['がまるで'],0
26,5,ruby,"['違', 'ちが']",1
27,5,outline,['った。\\n'],0
28,5,ruby,"['世界', 'せかい']",1
29,5,outline,['のすべてを'],0
30,5,ruby,"['否定', 'ひてい']",1
31,5,outline,['するため、ベベットは\\nかつて'],0
32,5,ruby,"['吸収', 'きゅうしゅう']",1
33,5,outline,['した'],0
34,5,ruby,"['魔神', 'まじん']",1
35,5,outline,['の'],0
36,5,ruby,"['力', 'ちから']",1
37,5,outline,['を'],0
38,5,ruby,"['解放', 'かいほう']",1
39,5,outline,['する。'],1
40,9,BLACK_OUT_DEF_STOP,[],1
41,10,set_BG,['sty_bg_0145_100'],1
42,11,set_BG,['sty_bg_0146_100'],1
43,12,window_type,['NORMAL'],1
44,13,play_sound,['BGM_IN_STORY_0014_01'],1
45,14,BLACK_IN_DEF,[],1
46,20,CHARA_SET,"['M', 'M', 'C', 'b13101', '1']",1
47,21,play_sound,['SE_043'],1
48,22,play_sound,['SE_044'],1
49,23,set_camera_distortion,"['1', 'true', 'EFF_007']",1
50,24,set_BG_effect,['EFF_007'],1
51,25,set_BG_effect_opacity,"['EFF_007', '1.1']",1
52,26,set_BG_effect_speed,"['EFF_007', '1.2']",1
53,27,set_BG_effect_trigger,['9'],1
54,28,wait,['0.5'],1
55,29,set_BG_effect_trigger,['1'],1
56,30,set_camera_distortion,"['1', 'false', 'EFF_007']",1
