,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['帝国軍', 'ていこくぐん']",1
3,5,outline,['を'],0
4,5,ruby,"['率', 'ひき']",1
5,5,outline,['いた'],0
6,5,ruby,"['第六位王子', 'だいろくいおうじ']",1
7,5,outline,['エミュールを\\n'],0
8,5,ruby,"['挑発', 'ちょうはつ']",1
9,5,outline,['する'],0
10,5,ruby,"['王子', 'おうじ']",1
11,5,outline,['。まんまと'],0
12,5,ruby,"['挑発', 'ちょうはつ']",1
13,5,outline,['にのった\\nエミュールを'],0
14,5,ruby,"['完全', 'かんぜん']",1
15,5,outline,['に'],0
16,5,ruby,"['孤立', 'こりつ']",1
17,5,outline,['させるために、\\n'],0
18,5,ruby,"['一行', 'いっこう']",1
19,5,outline,['は'],0
20,5,ruby,"['彼', 'かれ']",1
21,5,outline,['を'],0
22,5,ruby,"['奥地', 'おくち']",1
23,5,outline,['へと'],0
24,5,ruby,"['誘', 'さそ']",1
25,5,outline,['い'],0
26,5,ruby,"['込', 'こ']",1
27,5,outline,['む。'],1
28,9,BLACK_OUT_DEF_STOP,[],1
29,10,set_BG,['sty_bg_0021_100'],1
30,11,window_type,['NORMAL'],1
31,12,play_sound,['BGM_IN_STORY_0008_02'],1
32,13,BLACK_IN_DEF,[],1
33,15,CHARA_SHIMOTE_SE,"['M', 'M', 'C', 'c0280', '4', 'SE_RUN_IN_GR_ARM']",1
34,16,window_fadein,"['0', 'true']",1
35,17,play_sound,['VO_CHR_MAINSTORY_02_07_0001'],1
36,18,print,"['帝国兵', 'くそっ！\u3000また']",0
37,18,ruby,"['見失', 'みうしな']",1
38,18,print,"['帝国兵', 'った！\\nヤツらは、どこへ']",0
39,18,ruby,"['行', 'い']",1
40,18,print,"['帝国兵', 'った!?', 'VO_CHR_MAINSTORY_02_07_0001']",1
41,19,play_sound,['VO_CHR_MAINSTORY_02_07_0002'],1
42,20,print,['帝国兵'],0
43,20,ruby,"['森', 'もり']",1
44,20,print,['から'],0
45,20,ruby,"['現', 'あらわ']",1
46,20,print,['れては'],0
47,20,ruby,"['消', 'き']",1
48,20,print,['え、'],0
49,20,ruby,"['消', 'き']",1
50,20,print,['えては'],0
51,20,ruby,"['現', 'あらわ']",1
52,20,print,"['れ！', 'VO_CHR_MAINSTORY_02_07_0002']",1
