,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['これまでのシェスの'],0
3,5,ruby,"['態度', 'たいど']",1
4,5,outline,['は'],0
5,5,ruby,"['演技', 'えんぎ']",1
6,5,outline,['だった。\\n'],0
7,5,ruby,"['帝国', 'ていこく']",1
8,5,outline,['によって'],0
9,5,ruby,"['配備', 'はいび']",1
10,5,outline,['された'],0
11,5,ruby,"['魔動兵器', 'まどうへいき']",1
12,5,outline,['を'],0
13,5,ruby,"['排除', 'はいじょ']",1
14,5,outline,['する\\nために、'],0
15,5,ruby,"['王子', 'おうじ']",1
16,5,outline,['たちを'],0
17,5,ruby,"['利用', 'りよう']",1
18,5,outline,['したのだ。\\n'],0
19,5,ruby,"['一行', 'いっこう']",1
20,5,outline,['を'],0
21,5,ruby,"['手玉', 'てだま']",1
22,5,outline,['に'],0
23,5,ruby,"['取', 'と']",1
24,5,outline,['った'],0
25,5,ruby,"['彼女', 'かのじょ']",1
26,5,outline,['は、'],0
27,5,ruby,"['腹', 'はら']",1
28,5,outline,['の'],0
29,5,ruby,"['読', 'よ']",1
30,5,outline,['めない\\n'],0
31,5,ruby,"['顔', 'かお']",1
32,5,outline,['で'],0
33,5,ruby,"['協力', 'きょうりょく']",1
34,5,outline,['の'],0
35,5,ruby,"['続行', 'ぞっこう']",1
36,5,outline,['を'],0
37,5,ruby,"['申', 'もう']",1
38,5,outline,['し'],0
39,5,ruby,"['出', 'で']",1
40,5,outline,['るのだった。'],1
41,85,BLACK_OUT_DEF_STOP,[],1
42,86,set_BG,['sty_bg_0081_100'],1
43,87,window_type,['NORMAL'],1
44,88,BLACK_IN_DEF,[],1
45,94,CHARA_SET,"['M', 'M', 'C', 'c02484', '1']",1
46,95,chara_shake_h,"['c02484', '3', 'true']",1
47,96,wait,['1'],1
48,97,play_sound,['SE_011'],1
49,98,set_BG_effect,"['1', 'EFF_SCE_2D_CMN_114']",1
50,99,set_BG_effect_speed,"['EFF_SCE_2D_CMN_114', '2.0']",1
51,100,set_BG_effect_trigger,['8'],1
52,101,wait,['1.8'],1
53,102,chara_shake_h,"['c02484', '3', 'false']",1
54,103,set_BG_effect_trigger,"['0', '9']",1
55,104,set_BG_effect_color,"['EFF_SCE_2D_CMN_114', '255', '255', '255']",1
