,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['ガトフを'],0
3,5,ruby,"['待', 'ま']",1
4,5,outline,['つ'],0
5,5,ruby,"['王子', 'おうじ']",1
6,5,ruby,"['一行', 'いっこう']",1
7,5,outline,['は'],0
8,5,ruby,"['貧民窟', 'ひんみんくつ']",1
9,5,outline,['で'],0
10,5,ruby,"['役', 'やく']",1
11,5,outline,['に'],0
12,5,ruby,"['立', 'た']",1
13,5,outline,['てる\\nことを'],0
14,5,ruby,"['探', 'さが']",1
15,5,outline,['す。'],0
16,5,ruby,"['最初', 'さいしょ']",1
17,5,outline,['は'],0
18,5,ruby,"['住人', 'じゅうにん']",1
19,5,outline,['たちに'],0
20,5,ruby,"['怪', 'あや']",1
21,5,outline,['しまれるも\\n'],0
22,5,ruby,"['子供', 'こども']",1
23,5,outline,['の'],0
24,5,ruby,"['救助', 'きゅうじょ']",1
25,5,outline,['をきっかけに、'],0
26,5,ruby,"['診療所', 'しんりょうじょ']",1
27,5,outline,['の'],0
28,5,ruby,"['治療', 'ちりょう']",1
29,5,outline,['を\\n'],0
30,5,ruby,"['手伝', 'てつだ']",1
31,5,outline,['い'],0
32,5,ruby,"['感謝', 'かんしゃ']",1
33,5,outline,['される。'],0
34,5,ruby,"['王子', 'おうじ']",1
35,5,outline,['は、'],0
36,5,ruby,"['一時的', 'いちじてき']",1
37,5,outline,['な'],0
38,5,ruby,"['善行', 'ぜんこう']",1
39,5,outline,['が\\n'],0
40,5,ruby,"['必', 'かなら']",1
41,5,outline,['ずしも'],0
42,5,ruby,"['歓迎', 'かんげい']",1
43,5,outline,['されないことを'],0
44,5,ruby,"['学', 'まな']",1
45,5,outline,['んだ。'],1
46,9,BLACK_OUT_DEF_STOP,[],1
47,10,set_BG,['sty_bg_0028_100'],1
48,11,window_type,['NORMAL'],1
49,12,play_sound,['BGM_IN_STORY_0010_02'],1
50,13,BLACK_IN_DEF,[],1
51,20,CHARA_SET,"['M', 'Q', 'C', 'c0102', '4']",1
52,21,window_fadein,"['0', 'true']",1
53,22,play_sound,['VO_CHR_MAINSTORY_17_08_0001'],1
54,23,print,"['cn0102', '…………。', 'VO_CHR_MAINSTORY_17_08_0001']",1
55,24,CHARA_FADEOUT_DEF,['c0102'],1
