,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['山', 'やま']",1
3,5,outline,['を'],0
4,5,ruby,"['登', 'のぼ']",1
5,5,outline,['り'],0
6,5,ruby,"['続', 'つづ']",1
7,5,outline,['ける'],0
8,5,ruby,"['王子', 'おうじ']",1
9,5,ruby,"['一行', 'いっこう']",1
10,5,outline,['。その'],0
11,5,ruby,"['後', 'あと']",1
12,5,outline,['を'],0
13,5,ruby,"['執念', 'しゅうねん']",1
14,5,outline,['で\\n'],0
15,5,ruby,"['追', 'お']",1
16,5,outline,['ってきたエミュール。'],0
17,5,ruby,"['彼', 'かれ']",1
18,5,outline,['らの'],0
19,5,ruby,"['前', 'まえ']",1
20,5,outline,['に、'],0
21,5,ruby,"['輝竜', 'きりゅう']",1
22,5,outline,['が\\n'],0
23,5,ruby,"['雷鳴', 'らいめい']",1
24,5,outline,['と'],0
25,5,ruby,"['共', 'とも']",1
26,5,outline,['に'],0
27,5,ruby,"['姿', 'すがた']",1
28,5,outline,['を'],0
29,5,ruby,"['現', 'あらわ']",1
30,5,outline,['したのだった。'],1
31,9,BLACK_OUT_DEF_STOP,[],1
32,10,set_BG,['sty_bg_0038_400'],1
33,11,play_sound,['BGM_IN_STORY_0005_01'],1
34,12,BLACK_IN_DEF,[],1
35,14,CHARA_KAMITE_SLOW_SE,"['M', 'M', 'C', 'c0101', '4', 'SE_WALK_IN_GR']",1
36,15,window_fadein,"['0', 'true']",1
37,16,c_bound2_b_slow,['c0101'],1
38,17,play_sound,['VO_CHR_INGAMESTORY_04_02_0001'],1
39,18,print,"['cn0101', 'はぁ……はぁ……\\nようやく']",0
40,18,ruby,"['山頂', 'さんちょう']",1
41,18,print,"['cn0101', 'が']",0
42,18,ruby,"['見', 'み']",1
43,18,print,"['cn0101', 'えてきたぞ。', 'VO_CHR_INGAMESTORY_04_02_0001']",1
44,19,CHARA_FADEOUT_DEF,['c0101'],1
45,21,CHARA_SET,"['M', 'M', 'C', 'c0104', '9']",1
46,22,ASE_EMO,['c0104'],1
47,23,c_bound2_b_slow,['c0104'],1
48,24,play_sound,['VO_CHR_INGAMESTORY_04_02_0002'],1
49,25,print,"['cn0104', 'ぜぇ……ぜぇ……\\n']",0
50,25,wait,['2.0'],1
51,25,print,['cn0104'],0
