,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['魔獣', 'まじゅう']",1
3,5,outline,['に'],0
4,5,ruby,"['阻', 'はば']",1
5,5,outline,['まれ、'],0
6,5,ruby,"['苦戦', 'くせん']",1
7,5,outline,['する'],0
8,5,ruby,"['王子', 'おうじ']",1
9,5,outline,['。それでも\\n'],0
10,5,ruby,"['仲間', 'なかま']",1
11,5,outline,['たちの'],0
12,5,ruby,"['励', 'はげ']",1
13,5,outline,['ましと'],0
14,5,ruby,"['助', 'たす']",1
15,5,outline,['けを'],0
16,5,ruby,"['借', 'か']",1
17,5,outline,['りて、'],0
18,5,ruby,"['着実', 'ちゃくじつ']",1
19,5,outline,['に\\n'],0
20,5,ruby,"['進', 'すす']",1
21,5,outline,['んでいく。'],0
22,5,ruby,"['一方', 'いっぽう']",1
23,5,outline,['、'],0
24,5,ruby,"['最深部', 'さいしんぶ']",1
25,5,outline,['へとたどり'],0
26,5,ruby,"['着', 'つ']",1
27,5,outline,['いた\\n『この'],0
28,5,ruby,"['世', 'よ']",1
29,5,outline,['ならざる'],0
30,5,ruby,"['者', 'もの']",1
31,5,outline,['』は、ゼシアに\\nアローラス'],0
32,5,ruby,"['解放', 'かいほう']",1
33,5,outline,['を'],0
34,5,ruby,"['約束', 'やくそく']",1
35,5,outline,['するが……。'],1
36,51,BLACK_OUT_DEF_STOP,[],1
37,52,SET_BG,['sty_bg_0003_100'],1
38,53,play_sound,['BGM_IN_QUEST_0004_01'],1
39,54,BLACK_SCREEN,[],1
40,55,BLACK_IN_DEF,[],1
41,57,telop,"['封印遺跡', '深部', 'ふういんいせき', 'しんぶ']",1
42,58,SCREEN_COLOR_DEF,[],1
43,60,CHARA_SET,"['M', 'M', 'C', 'c0101', '11']",1
44,61,window_fadein,"['0', 'true']",1
45,62,play_sound,['VO_CHR_INGAMESTORY_05_02_0001'],1
46,63,print,"['cn0101', 'たああっ！']",0
47,63,StopLip,['c0101'],1
48,63,print,"['cn0101', ' ', 'VO_CHR_INGAMESTORY_05_02_0001']",1
49,64,CHARA_ATTACK_SWD,['c0101'],1
50,65,wait,['0.5'],1
51,66,CHARA_FADEOUT_DEF,['c0101'],1
52,68,CHARA_BEAT_SWD_BEFORE,"['M', 'M', 'c0207', '1']",1
53,69,play_sound,['SE_205'],1
