,row,command,args,end
0,42,OL_LEFT,[],1
1,42,OL_TITLE,['この話のあらすじ'],1
2,42,outline,['ベベットはゼノスと'],0
3,42,ruby,"['同様', 'どうよう']",1
4,42,outline,['に'],0
5,42,ruby,"['因果', 'いんが']",1
6,42,outline,['の'],0
7,42,ruby,"['固定', 'こてい']",1
8,42,outline,['された\\n'],0
9,42,ruby,"['世界', 'せかい']",1
10,42,outline,['を'],0
11,42,ruby,"['創', 'つく']",1
12,42,outline,['り'],0
13,42,ruby,"['出', 'だ']",1
14,42,outline,['す。'],0
15,42,ruby,"['苦戦', 'くせん']",1
16,42,outline,['する'],0
17,42,ruby,"['王子', 'おうじ']",1
18,42,outline,['たちだったが\\nエリュシオンより'],0
19,42,ruby,"['五竜', 'ごりゅう']",1
20,42,outline,['の'],0
21,42,ruby,"['原初', 'げんしょ']",1
22,42,outline,['の'],0
23,42,ruby,"['力', 'ちから']",1
24,42,outline,['を'],0
25,42,ruby,"['奪', 'うば']",1
26,42,outline,['った\\nネデウがバハムートに'],0
27,42,ruby,"['竜化', 'りゅうか']",1
28,42,outline,['し、ベベットの\\n'],0
29,42,ruby,"['世界', 'せかい']",1
30,42,outline,['を'],0
31,42,ruby,"['破壊', 'はかい']",1
32,42,outline,['。'],0
33,42,ruby,"['互角', 'ごかく']",1
34,42,outline,['の'],0
35,42,ruby,"['条件', 'じょうけん']",1
36,42,outline,['で'],0
37,42,ruby,"['戦', 'たたか']",1
38,42,outline,['いを'],0
39,42,ruby,"['挑', 'いど']",1
40,42,outline,['む。'],1
41,46,BLACK_OUT_DEF_STOP,[],1
42,47,set_BG,['sty_bg_0130_100'],1
43,48,window_type,['NORMAL'],1
44,49,play_sound,['BGM_IN_STORY_0010_04'],1
45,50,BLACK_IN_DEF,[],1
46,60,CharaSet,"['DEF', 'm05401', '11', 'M', 'M', '-200', '0', 'p36701', '11', 'M', 'M', '250', '0', 'm00109', '11', 'M', 'M', 'C', 'C']",1
47,61,window_fadein,"['0', 'true']",1
