,row,command,args,end
0,2,OL_LEFT,[],1
1,2,OL_TITLE,['この話のあらすじ'],1
2,2,outline,['ネデウは'],0
3,2,ruby,"['全', 'ぜん']",1
4,2,ruby,"['人類', 'じんるい']",1
5,2,outline,['に'],0
6,2,ruby,"['竜化', 'りゅうか']",1
7,2,outline,['の'],0
8,2,ruby,"['力', 'ちから']",1
9,2,outline,['を'],0
10,2,ruby,"['与', 'あた']",1
11,2,outline,['えようとして\\nいた。ネデウの'],0
12,2,ruby,"['危険', 'きけん']",1
13,2,outline,['な'],0
14,2,ruby,"['計画', 'けいかく']",1
15,2,outline,['を'],0
16,2,ruby,"['阻止', 'そし']",1
17,2,outline,['しようと\\nするゼシアとイリアだったが、そこに\\nファルエスとベベットが'],0
18,2,ruby,"['現', 'あらわ']",1
19,2,outline,['れ、'],0
20,2,ruby,"['黒', 'くろ']",1
21,2,outline,['いマナで\\n'],0
22,2,ruby,"['聖竜', 'せいりゅう']",1
23,2,outline,['を'],0
24,2,ruby,"['操', 'あやつ']",1
25,2,outline,['ろうとする。'],1
26,24,BLACK_OUT_DEF_STOP,[],1
27,25,set_BG,['sty_bg_0140_100'],1
28,26,window_type,['MONOLOGUE'],1
29,27,play_sound,['BGM_IN_STORY_0013_01'],1
30,28,BLACK_SCREEN,[],1
31,29,BLACK_IN_DEF,[],1
32,31,print,['SYS'],0
33,31,ruby,"['聖', 'せい']",1
34,31,print,['なる'],0
35,31,ruby,"['樹', 'き']",1
36,31,print,['\u3000'],0
37,31,ruby,"['樹冠', 'じゅかん']",1
38,31,print,[],1
39,32,SCREEN_COLOR_DEF,[],1
40,34,CHARA_SET,"['M', 'M', 'C', 'm00901', '11']",1
41,35,window_type,['NORMAL'],1
42,36,window_fadein,"['0', 'true']",1
43,37,c_swing_h,['m00901'],1
44,38,play_sound,['VO_CHR_MAINSTORY_21_06_0001'],1
45,39,print,"['cn0109', 'ネデウ……あなたにバハムートとの\\n']",0
46,39,ruby,"['契約', 'けいやく']",1
47,39,print,"['cn0109', 'はさせません！', 'VO_CHR_MAINSTORY_21_06_0001']",1
48,40,CHARA_FADEOUT_DEF,['m00901'],1
49,42,CHARA_SET,"['M', 'M', 'C', 'm03901', '7']",1
50,43,play_sound,['VO_CHR_MAINSTORY_21_06_0002'],1
51,44,print,"['cn0139', 'ゼシア……!?', 'VO_CHR_MAINSTORY_21_06_0002']",1
52,45,WFOUT_DEF,[],1
53,46,CHARA_FADEOUT_DEF,['m03901'],1
54,48,CHARA_KAMITE_SE,"['M', 'M', 'C', 'p36701', '4', 'SE_WALK_IN_GR']",1
55,49,wait,['0.8'],1
56,50,CHARA_FADEOUT_DEF,['p36701'],1
57,52,CHARA_SET,"['M', 'M', 'C', 'm00109', '4']",1
58,53,play_sound,['VO_CHR_MAINSTORY_21_06_0003'],1
59,54,print,['cn0101'],0
60,54,ruby,"['彼女', 'かのじょ']",1
61,54,print,"['は……？', 'VO_CHR_MAINSTORY_21_06_0003']",1
62,55,CHARA_FADEOUT_DEF,['m00109'],1
63,57,CHARA_SET,"['M', 'Q', 'C', 'm00901', '11']",1
64,58,play_sound,['VO_CHR_MAINSTORY_21_06_0004'],1
65,59,print,"['cn0109', '（イリアの']",0
66,59,ruby,"['話', 'はなし']",1
67,59,print,"['cn0109', 'が']",0
68,59,ruby,"['本当', 'ほんとう']",1
69,59,print,"['cn0109', 'ならば、\\n\u3000ここでネデウを']",0
70,59,ruby,"['止', 'と']",1
71,59,print,"['cn0109', 'めなければ――！）', 'VO_CHR_MAINSTORY_21_06_0004']",1
