,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['王子', 'おうじ']",1
3,5,outline,['は'],0
4,5,ruby,"['碧竜', 'へきりゅう']",1
5,5,outline,['に'],0
6,5,ruby,"['勝利', 'しょうり']",1
7,5,outline,['し、'],0
8,5,ruby,"['契約', 'けいやく']",1
9,5,outline,['を'],0
10,5,ruby,"['果', 'は']",1
11,5,outline,['たした。\\n'],0
12,5,ruby,"['聖片', 'せいへん']",1
13,5,outline,['を'],0
14,5,ruby,"['手', 'て']",1
15,5,outline,['に'],0
16,5,ruby,"['入', 'い']",1
17,5,outline,['れるため、'],0
18,5,ruby,"['霧', 'きり']",1
19,5,outline,['の'],0
20,5,ruby,"['森', 'もり']",1
21,5,outline,['の'],0
22,5,ruby,"['守人', 'もりびと']",1
23,5,outline,['である\\nフォレスティアの'],0
24,5,ruby,"['少女', 'しょうじょ']",1
25,5,outline,['クラウに'],0
26,5,ruby,"['連', 'つ']",1
27,5,outline,['れられて、\\n'],0
28,5,ruby,"['霧', 'きり']",1
29,5,outline,['の'],0
30,5,ruby,"['森最深部', 'もりさいしんぶ']",1
31,5,outline,['へ'],0
32,5,ruby,"['向', 'む']",1
33,5,outline,['かう。'],1
34,10,BLACK_OUT_DEF_STOP,[],1
35,11,play_sound,['BGM_IN_STORY_0006_02'],1
36,12,set_BG,['sty_bg_0021_100'],1
37,13,bg_enable_shader,"['sty_bg_0021_100', 'false', 'false']",1
38,14,set_BG_effect,"['EFF_030', 'EFF_029']",1
39,15,set_BG_effect_trigger,"['8', '8']",1
40,16,BLACK_IN_DEF,[],1
41,18,CHARA_SET,"['M', 'M', 'C', 'd2101', '1']",1
42,19,window_fadein,"['0', 'true']",1
43,20,play_sound,['VO_CHR_MAINSTORY_01_05_0001'],1
44,21,print,"['碧竜', 'さすがは『']",0
45,21,ruby,"['竜', 'りゅう']",1
46,21,print,"['碧竜', 'の']",0
47,21,ruby,"['血', 'ち']",1
48,21,print,"['碧竜', '』を']",0
49,21,ruby,"['継', 'つ']",1
50,21,print,"['碧竜', 'ぐ']",0
51,21,ruby,"['者', 'もの']",1
52,21,print,"['碧竜', 'か。', 'VO_CHR_MAINSTORY_01_05_0001']",1
53,22,CHARA_FADEOUT_DEF,['d2101'],1
