,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['非道', 'ひどう']",1
3,5,outline,['なエミュールに'],0
4,5,ruby,"['失望', 'しつぼう']",1
5,5,outline,['した'],0
6,5,ruby,"['青竜', 'せいりゅう']",1
7,5,outline,['は、\\n'],0
8,5,ruby,"['王子', 'おうじ']",1
9,5,outline,['を'],0
10,5,ruby,"['新', 'あら']",1
11,5,outline,['たな'],0
12,5,ruby,"['主人', 'しゅじん']",1
13,5,outline,['と'],0
14,5,ruby,"['認', 'みと']",1
15,5,outline,['め、'],0
16,5,ruby,"['契約', 'けいやく']",1
17,5,outline,['を'],0
18,5,ruby,"['結', 'むす']",1
19,5,outline,['ぶ。\\nそこに'],0
20,5,ruby,"['現', 'あらわ']",1
21,5,outline,['れた'],0
22,5,ruby,"['帝国', 'ていこく']",1
23,5,outline,['の'],0
24,5,ruby,"['騎士', 'きし']",1
25,5,outline,['ハール。\\n'],0
26,5,ruby,"['皇帝', 'こうてい']",1
27,5,outline,['が'],0
28,5,ruby,"['緋竜', 'ひりゅう']",1
29,5,outline,['を'],0
30,5,ruby,"['攻', 'せ']",1
31,5,outline,['めていると'],0
32,5,ruby,"['教', 'おし']",1
33,5,outline,['えられた\\n'],0
34,5,ruby,"['一行', 'いっこう']",1
35,5,outline,['は、'],0
36,5,ruby,"['棲処', 'すみか']",1
37,5,outline,['の'],0
38,5,ruby,"['火山', 'かざん']",1
39,5,outline,['へと'],0
40,5,ruby,"['向', 'む']",1
41,5,outline,['かう。'],1
42,9,BLACK_OUT_DEF_STOP,[],1
43,10,set_BG,['sty_bg_0032_100'],1
44,11,play_sound,['BGM_IN_STORY_0008_02'],1
45,12,BLACK_IN_DEF,[],1
46,14,CHARA_SET,"['M', 'M', 'C', 'c0101', '9']",1
47,15,window_fadein,"['0', 'true']",1
48,16,c_bound2_b_slow,['c0101'],1
49,17,play_sound,['VO_CHR_MAINSTORY_02_08_0002'],1
50,18,print,"['cn0101', 'はぁ……はぁ……\\n']",0
51,18,ruby,"['青竜', 'せいりゅう']",1
52,18,print,"['cn0101', 'よ、もう']",0
53,18,ruby,"['十分', 'じゅうぶん']",1
54,18,print,"['cn0101', 'だろう！', 'VO_CHR_MAINSTORY_02_08_0002']",1
55,19,chara_face,"['c0101', '11']",1
