,row,command,args,end
0,3,OL_LEFT,[],1
1,3,OL_TITLE,['この話のあらすじ'],1
2,3,outline,['ネデウの'],0
3,3,ruby,"['精神', 'せいしん']",1
4,3,ruby,"['世界', 'せかい']",1
5,3,outline,['で'],0
6,3,ruby,"['王子', 'おうじ']",1
7,3,outline,['は'],0
8,3,ruby,"['彼', 'かれ']",1
9,3,outline,['の'],0
10,3,ruby,"['過去', 'かこ']",1
11,3,outline,['を'],0
12,3,ruby,"['見', 'み']",1
13,3,outline,['る。\\n'],0
14,3,ruby,"['幼', 'おさな']",1
15,3,outline,['いネデウは、'],0
16,3,ruby,"['心', 'こころ']",1
17,3,outline,['の'],0
18,3,ruby,"['中', 'なか']",1
19,3,outline,['のバハムートの'],0
20,3,ruby,"['声', 'こえ']",1
21,3,outline,['だけ\\nが'],0
22,3,ruby,"['拠', 'よ']",1
23,3,outline,['り'],0
24,3,ruby,"['所', 'どころ']",1
25,3,outline,['だった。いつかバハムートと'],0
26,3,ruby,"['対等', 'たいとう']",1
27,3,outline,['の\\n'],0
28,3,ruby,"['存在', 'そんざい']",1
29,3,outline,['となる。それがネデウの'],0
30,3,ruby,"['願', 'ねが']",1
31,3,outline,['い。'],0
32,3,ruby,"['王子', 'おうじ']",1
33,3,outline,['は\\nネデウのためにもバハムートに'],0
34,3,ruby,"['立', 'た']",1
35,3,outline,['ち'],0
36,3,ruby,"['向', 'む']",1
37,3,outline,['かう。'],1
38,5,BLACK_OUT_DEF_STOP,[],1
39,6,set_BG,['sty_bg_0019_300'],1
40,7,window_type,['NORMAL'],1
41,8,play_sound,['BGM_IN_STORY_0003_01'],1
42,9,BLACK_IN_DEF,[],1
43,11,CHARA_SET,"['M', 'M', 'C', 'm00109', '4']",1
44,12,c_swing_h_slow,['m00109'],1
45,13,window_fadein,"['0', 'true']",1
46,14,play_sound,['VO_CHR_MAINSTORY_22_04_0001'],1
47,15,print,"['cn0101', 'こ、ここがネデウの']",0
48,15,ruby,"['精神', 'せいしん']",1
49,15,print,"['cn0101', 'の']",0
50,15,ruby,"['世界', 'せかい']",1
51,15,print,"['cn0101', '？\\nまるで']",0
52,15,ruby,"['荒野', 'こうや']",1
53,15,print,"['cn0101', 'のようだけど……。', 'VO_CHR_MAINSTORY_22_04_0001']",1
54,16,CHARA_FADEOUT_DEF,['m00109'],1
55,18,CHARA_SET,"['M', 'M', 'C', 'm04201', '7']",1
56,19,HATENA_EMO,['m04201'],1
57,20,play_sound,['VO_CHR_MAINSTORY_22_04_0002'],1
58,21,print,['cn0142'],0
59,21,ruby,"['荒野', 'こうや']",1
60,21,print,['？\u3000'],0
61,21,ruby,"['石', 'いし']",1
62,21,print,['と'],0
63,21,ruby,"['鉄', 'てつ']",1
64,21,print,['の'],0
65,21,ruby,"['城塞', 'じょうさい']",1
66,21,print,['のように\\n'],0
67,21,ruby,"['見', 'み']",1
68,21,print,"['えるが。', 'VO_CHR_MAINSTORY_22_04_0002']",1
69,22,CHARA_FADEOUT_DEF,['m04201'],1
70,24,CHARA_SET,"['M', 'M', 'C', 'm05401', '7']",1
71,25,c_swing_h,['m05401'],1
72,26,play_sound,['VO_CHR_MAINSTORY_22_04_0003'],1
73,27,print,['cn0109'],0
74,27,ruby,"['私', 'わたし']",1
75,27,print,['には、'],0
76,27,ruby,"['濃', 'こ']",1
77,27,print,['い'],0
78,27,ruby,"['霧', 'きり']",1
79,27,print,['がかかっていて\\nみなさんの'],0
80,27,ruby,"['姿', 'すがた']",1
81,27,ruby,"['以外', 'いがい']",1
82,27,print,"['、なにも……。', 'VO_CHR_MAINSTORY_22_04_0003']",1
83,28,CHARA_FADEOUT_DEF,['m05401'],1
84,30,CHARA_SET,"['M', 'M', 'C', 'm04801', '1']",1
85,31,play_sound,['VO_CHR_MAINSTORY_22_04_0004'],1
86,32,print,"['cn0148', 'ここはネデウの']",0
87,32,ruby,"['精神', 'せいしん']",1
88,32,print,"['cn0148', 'の']",0
89,32,ruby,"['世界', 'せかい']",1
90,32,print,"['cn0148', 'ですが、\\n']",0
91,32,ruby,"['同時', 'どうじ']",1
92,32,print,"['cn0148', 'にあなた']",0
93,32,ruby,"['方', 'がた']",1
94,32,print,"['cn0148', 'の']",0
95,32,ruby,"['精神', 'せいしん']",1
96,32,print,"['cn0148', 'を']",0
97,32,ruby,"['映', 'うつ']",1
98,32,print,"['cn0148', 'す']",0
99,32,ruby,"['世界', 'せかい']",1
100,32,print,"['cn0148', 'でも\\nあります。', 'VO_CHR_MAINSTORY_22_04_0004']",1
101,33,c_bound_b,['m04801'],1
102,34,play_sound,['VO_CHR_MAINSTORY_22_04_0005'],1
103,35,print,['cn0148'],0
104,35,ruby,"['今', 'いま']",1
105,35,print,['、あなた'],0
106,35,ruby,"['方', 'がた']",1
107,35,print,['の'],0
108,35,ruby,"['目', 'め']",1
109,35,print,['に'],0
110,35,ruby,"['見', 'み']",1
111,35,print,['えている'],0
112,35,ruby,"['世界', 'せかい']",1
113,35,print,['は\\nあなた'],0
114,35,ruby,"['方', 'がた']",1
115,35,print,['がネデウに'],0
116,35,ruby,"['抱', 'いだ']",1
117,35,print,['いている'],0
118,35,ruby,"['印象', 'いんしょう']",1
119,35,print,['が\\n'],0
120,35,ruby,"['反映', 'はんえい']",1
121,35,print,"['されているのですよ。', 'VO_CHR_MAINSTORY_22_04_0005']",1
122,36,chara_face,"['m04801', '4']",1
123,37,play_sound,['VO_CHR_MAINSTORY_22_04_0006'],1
124,38,print,"['cn0148', 'さあ、そんなことよりネデウを\\n']",0
125,38,ruby,"['捜', 'さが']",1
126,38,print,"['cn0148', 'しましょう。']",0
127,38,ruby,"['彼', 'かれ']",1
128,38,print,"['cn0148', 'もまた']",0
129,38,ruby,"['同', 'おな']",1
130,38,print,"['cn0148', 'じ']",0
131,38,ruby,"['術', 'じゅつ']",1
132,38,print,"['cn0148', 'をもって\\n']",0
133,38,ruby,"['自分', 'じぶん']",1
134,38,print,"['cn0148', 'の']",0
135,38,ruby,"['心', 'こころ']",1
136,38,print,"['cn0148', 'の']",0
137,38,ruby,"['中', 'なか']",1
138,38,print,"['cn0148', 'に']",0
139,38,ruby,"['入', 'はい']",1
140,38,print,"['cn0148', 'りこんでいる。', 'VO_CHR_MAINSTORY_22_04_0006']",1
141,39,play_sound,['VO_CHR_MAINSTORY_22_04_0007'],1
142,40,print,"['cn0148', 'それをバハムートが']",0
143,40,ruby,"['察', 'さっ']",1
144,40,print,"['cn0148', 'すれば、\\nまっさきにネデウの']",0
145,40,ruby,"['精神', 'せいしん']",1
146,40,print,"['cn0148', 'を']",0
147,40,ruby,"['喰', 'く']",1
148,40,print,"['cn0148', 'らおうと\\nするはずですからね。', 'VO_CHR_MAINSTORY_22_04_0007']",1
149,41,CHARA_FADEOUT_DEF,['m04801'],1
150,43,CHARA_SET,"['M', 'M', 'C', 'm00109', '4']",1
