,row,command,args,end
0,3,OL_LEFT,[],1
1,3,OL_TITLE,['この話のあらすじ'],1
2,3,ruby,"['碧竜', 'へきりゅう']",1
3,3,outline,['と'],0
4,3,ruby,"['共', 'とも']",1
5,3,outline,['に『はじまりの'],0
6,3,ruby,"['人', 'ひと']",1
7,3,outline,['』の'],0
8,3,ruby,"['記憶', 'きおく']",1
9,3,outline,['に\\n'],0
10,3,ruby,"['触', 'ふ']",1
11,3,outline,['れた'],0
12,3,ruby,"['王子', 'おうじ']",1
13,3,outline,['。そこにはゼノスの\\n『'],0
14,3,ruby,"['人', 'ひと']",1
15,3,outline,['』らしい'],0
16,3,ruby,"['葛藤', 'かっとう']",1
17,3,outline,['があった。ゼノスの\\n'],0
18,3,ruby,"['憎', 'にく']",1
19,3,outline,['しみや'],0
20,3,ruby,"['悲', 'かな']",1
21,3,outline,['しみを'],0
22,3,ruby,"['断', 'た']",1
23,3,outline,['ち'],0
24,3,ruby,"['切', 'き']",1
25,3,outline,['ると'],0
26,3,ruby,"['決意', 'けつい']",1
27,3,outline,['し、\\n'],0
28,3,ruby,"['王子', 'おうじ']",1
29,3,outline,['はゼノスに'],0
30,3,ruby,"['挑', 'いど']",1
31,3,outline,"['む。', 'main026_cutt']",1
32,12,BLACK_OUT_DEF_STOP,[],1
33,13,set_BG,['sty_bg_0040_100'],1
34,14,set_BG,['sty_bg_0146_200'],1
35,15,window_type,['NORMAL'],1
36,16,play_sound,['BGM_IN_STORY_0003_01'],1
37,17,BLACK_IN_DEF,[],1
38,20,CHARA_SET,"['M', 'M', 'C', 'd2101', '1']",1
39,21,window_fadein,"['0', 'true']",1
40,22,play_sound,['VO_CHR_MAINSTORY_26_13_0001'],1
41,23,print,"['dn2101', 'だいぶ']",0
42,23,ruby,"['進', 'すす']",1
43,23,print,"['dn2101', 'んでは']",0
44,23,ruby,"['来', 'き']",1
45,23,print,"['dn2101', 'たが……\\n『はじまりの']",0
46,23,ruby,"['人', 'ひと']",1
47,23,print,"['dn2101', '』は']",0
48,23,ruby,"['近', 'ちか']",1
49,23,print,"['dn2101', 'いのか？', 'VO_CHR_MAINSTORY_26_13_0001']",1
50,24,CHARA_FADEOUT_DEF,['d2101'],1
51,26,CHARA_SET,"['M', 'M', 'C', 'm00114', '1']",1
52,27,c_bound_b_slow,['m00114'],1
53,28,play_sound,['VO_CHR_MAINSTORY_26_13_0002'],1
54,29,print,['cn0101'],0
55,29,ruby,"['近', 'ちか']",1
56,29,print,['づいてはいると'],0
57,29,ruby,"['思', 'おも']",1
58,29,print,['う。\\nでも、この'],0
59,29,ruby,"['世界', 'せかい']",1
60,29,print,['はゼノスの'],0
61,29,ruby,"['気配', 'けはい']",1
62,29,print,['が\\n'],0
63,29,ruby,"['強', 'つよ']",1
64,29,print,"['くて……。', 'VO_CHR_MAINSTORY_26_13_0002']",1
65,30,CHARA_FADEOUT_DEF,['m00114'],1
66,33,BGMFOUT_DEF,[],1
67,35,play_sound,['VO_CHR_MAINSTORY_26_13_0003'],1
68,36,print,"['？？？#ゼノスの記憶', '……']",0
69,36,ruby,"['過', 'あやま']",1
70,36,print,"['？？？#ゼノスの記憶', 'ちを……\\n']",0
71,36,ruby,"['正', 'ただ']",1
72,36,print,"['？？？#ゼノスの記憶', 'さねば……。', 'VO_CHR_MAINSTORY_26_13_0003']",1
73,40,CHARA_SET,"['M', 'M', 'C', 'm00114', '7']",1
74,41,play_sound,['VO_CHR_MAINSTORY_26_13_0004'],1
75,42,print,"['cn0101', '……？\u3000なんだ？\\n']",0
76,42,ruby,"['何', 'なに']",1
77,42,print,"['cn0101', 'かが']",0
78,42,ruby,"['聞', 'き']",1
79,42,print,"['cn0101', 'こえたような……。', 'VO_CHR_MAINSTORY_26_13_0004']",1
80,43,WFOUT_DEF,[],1
81,44,set_BG_effect,['EFF_SCE_2D_CMN_072'],1
82,45,set_BG_effect_color,"['EFF_SCE_2D_CMN_072', '80', '60', '100']",1
83,46,set_BG_effect_opacity,"['EFF_SCE_2D_CMN_072', '0']",1
84,47,set_BG_effect_trigger,['9'],1
85,48,CHARA_FADEOUT_DEF,['m00114'],1
86,50,play_sound,['SE_STORY_COMMON_0162'],1
87,51,CHARA_SET_XEN,['1.5'],1
88,52,wait,['1.5'],1
89,53,set_BG_effect_opacity,"['EFF_SCE_2D_CMN_072', '0', '0.2']",1
90,54,CHARA_FADEOUT_DEF,['m05301'],1
91,56,CHARA_SET,"['M', 'M', 'C', 'm00114', '4']",1
92,57,ODOROKI_EMO,['m00114'],1
93,58,play_sound,['VO_CHR_MAINSTORY_26_13_0005'],1
94,59,print,"['cn0101', '――っ！\u3000ゼノス！', 'VO_CHR_MAINSTORY_26_13_0005']",1
95,60,CHARA_FADEOUT_DEF,['m00114'],1
96,62,CHARA_SET,"['M', 'M', 'C', 'd2101', '1']",1
97,63,play_sound,['VO_CHR_MAINSTORY_26_13_0006'],1
98,64,print,['dn2101'],0
99,64,ruby,"['待', 'ま']",1
100,64,print,['て、'],0
101,64,ruby,"['何', 'なに']",1
102,64,print,['か'],0
103,64,ruby,"['様子', 'ようす']",1
104,64,print,"['がおかしい。', 'VO_CHR_MAINSTORY_26_13_0006']",1
105,65,CHARA_FADEOUT_DEF,['d2101'],1
106,67,CHARA_SET,"['M', 'M', 'C', 'm00114', '1']",1
107,68,c_bound_b,['m00114'],1
108,69,play_sound,['VO_CHR_MAINSTORY_26_13_0007'],1
109,70,print,"['cn0101', '……']",0
110,70,ruby,"['確', 'たし']",1
111,70,print,"['cn0101', 'かに、']",0
112,70,ruby,"['存在', 'そんざい']",1
113,70,print,"['cn0101', 'を']",0
114,70,ruby,"['感', 'かん']",1
115,70,print,"['cn0101', 'じられない。\\nゼノスそのものではないのか……。', 'VO_CHR_MAINSTORY_26_13_0007']",1
116,71,CHARA_FADEOUT_DEF,['m00114'],1
117,73,CHARA_SET_XEN,['0.3'],1
118,74,play_sound,['VO_CHR_MAINSTORY_26_13_0008'],1
119,75,print,"['？？？#ゼノスの記憶', 'はるか']",0
120,75,ruby,"['悠久', 'ゆうきゅう']",1
121,75,print,"['？？？#ゼノスの記憶', 'の']",0
122,75,ruby,"['時', 'とき']",1
123,75,print,"['？？？#ゼノスの記憶', 'を']",0
124,75,ruby,"['遡', 'さかのぼ']",1
125,75,print,"['？？？#ゼノスの記憶', 'りし']",0
126,75,ruby,"['時', 'とき']",1
127,75,print,"['？？？#ゼノスの記憶', '……', 'VO_CHR_MAINSTORY_26_13_0008']",1
128,76,set_BG_effect_opacity,"['EFF_SCE_2D_CMN_072', '0', '0.2']",1
129,77,CHARA_FADEOUT_DEF,['m05301'],1
130,80,CHARA_SET,"['M', 'M', 'C', 'm00114', '1']",1
131,81,play_sound,['VO_CHR_MAINSTORY_26_13_0009'],1
132,82,print,"['cn0101', 'えっ？', 'VO_CHR_MAINSTORY_26_13_0009']",1
