,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['異界', 'いかい']",1
3,5,outline,['の'],0
4,5,ruby,"['王子', 'おうじ']",1
5,5,outline,['を'],0
6,5,ruby,"['倒', 'たお']",1
7,5,outline,['したものの、ゼーナの'],0
8,5,ruby,"['世界', 'せかい']",1
9,5,outline,['は\\n'],0
10,5,ruby,"['数多', 'あまた']",1
11,5,outline,['の'],0
12,5,ruby,"['世界', 'せかい']",1
13,5,outline,['もろともに'],0
14,5,ruby,"['破壊', 'はかい']",1
15,5,outline,['されてしまう。\\n'],0
16,5,ruby,"['元', 'もと']",1
17,5,outline,['の'],0
18,5,ruby,"['世界', 'せかい']",1
19,5,outline,['へと'],0
20,5,ruby,"['戻', 'もど']",1
21,5,outline,['った'],0
22,5,ruby,"['王子', 'おうじ']",1
23,5,outline,['だったが、'],0
24,5,ruby,"['可能性', 'かのうせい']",1
25,5,outline,['の\\n'],0
26,5,ruby,"['世界', 'せかい']",1
27,5,outline,['が'],0
28,5,ruby,"['消', 'き']",1
29,5,outline,['えた'],0
30,5,ruby,"['影響', 'えいきょう']",1
31,5,outline,['でゼノスの'],0
32,5,ruby,"['力', 'ちから']",1
33,5,outline,['を'],0
34,5,ruby,"['抑', 'おさ']",1
35,5,outline,['えきれず\\nすべての'],0
36,5,ruby,"['世界', 'せかい']",1
37,5,outline,['は'],0
38,5,ruby,"['消', 'き']",1
39,5,outline,['え'],0
40,5,ruby,"['去', 'さ']",1
41,5,outline,['ったのだった……。'],1
42,9,BLACK_OUT_DEF_STOP,[],1
43,10,set_BG,['sty_bg_0083_100'],1
44,11,window_type,['NORMAL'],1
45,12,play_sound,['BGM_IN_STORY_0013_01'],1
46,13,BLACK_IN_DEF,[],1
47,20,CHARA_SET,"['M', 'M', 'C', 'b13101', '1']",1
48,21,window_fadein,"['0', 'true']",1
49,22,play_sound,['VO_CHR_MAINSTORY_25_10_0001'],1
50,23,print,"['cn0101', 'はああああっ！', 'VO_CHR_MAINSTORY_25_10_0001']",1
51,24,CHARA_ATTACK_DRG,['b13101'],1
52,25,wait,['0.5'],1
53,26,CHARA_FADEOUT_DEF,['b13101'],1
54,30,CHARA_SET,"['M', 'M', 'C', 'n14001', '1']",1
55,31,set_BG_effect,['EFF_SCE_2D_CMN_061'],1
