,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['輝竜', 'きりゅう']",1
3,5,outline,['の'],0
4,5,ruby,"['棲', 'す']",1
5,5,outline,['むドルニトス'],0
6,5,ruby,"['山脈', 'さんみゃく']",1
7,5,outline,['の'],0
8,5,ruby,"['麓', 'ふもと']",1
9,5,outline,['に'],0
10,5,ruby,"['到着', 'とうちゃく']",1
11,5,outline,['した\\n'],0
12,5,ruby,"['王子', 'おうじ']",1
13,5,outline,['。そこには、'],0
14,5,ruby,"['失', 'うしな']",1
15,5,outline,['った'],0
16,5,ruby,"['青竜', 'せいりゅう']",1
17,5,outline,['の'],0
18,5,ruby,"['代', 'か']",1
19,5,outline,['わりを\\n'],0
20,5,ruby,"['求', 'もと']",1
21,5,outline,['めるエミュールがいた。'],0
22,5,ruby,"['彼', 'かれ']",1
23,5,outline,['よりも'],0
24,5,ruby,"['先', 'さき']",1
25,5,outline,['に\\n'],0
26,5,ruby,"['輝竜', 'きりゅう']",1
27,5,outline,['と'],0
28,5,ruby,"['契約', 'けいやく']",1
29,5,outline,['を'],0
30,5,ruby,"['果', 'は']",1
31,5,outline,['たすため、'],0
32,5,ruby,"['一行', 'いっこう']",1
33,5,outline,['は'],0
34,5,ruby,"['先', 'さき']",1
35,5,outline,['を'],0
36,5,ruby,"['急', 'いそ']",1
37,5,outline,['ぐ。'],1
38,9,BLACK_OUT_DEF_STOP,[],1
39,10,set_BG,['sty_bg_0009_100'],1
40,11,play_sound,['SE_187'],1
41,12,BLACK_SCREEN,[],1
42,13,BLACK_IN_DEF,[],1
43,15,telop,"['ドルニトス山脈の麓', '山岳都市クリフパレス', '\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000さんみゃく\u3000ふもと', 'さんがくとし\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000']",1
44,16,SCREEN_COLOR_DEF,[],1
45,18,CHARA_KAMITE_SE,"['M', 'M', 'C', 'c0101', '12', 'SE_WALK_IN_GR']",1
46,19,window_fadein,"['0', 'true']",1
47,20,play_sound,['VO_CHR_MAINSTORY_04_02_1001'],1
48,21,print,"['cn0101', 'ここが']",0
49,21,ruby,"['山岳都市', 'さんがくとし']",1
