,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['玉座', 'ぎょくざ']",1
3,5,outline,['にたどり'],0
4,5,ruby,"['着', 'つ']",1
5,5,outline,['いた'],0
6,5,ruby,"['王子', 'おうじ']",1
7,5,outline,['たちに、'],0
8,5,ruby,"['魔神', 'まじん']",1
9,5,outline,['は\\nゼシアを'],0
10,5,ruby,"['救', 'すく']",1
11,5,outline,['う'],0
12,5,ruby,"['代', 'か']",1
13,5,outline,['わりに'],0
14,5,ruby,"['王子', 'おうじ']",1
15,5,outline,['の'],0
16,5,ruby,"['体', 'からだ']",1
17,5,outline,['を'],0
18,5,ruby,"['差', 'さ']",1
19,5,outline,['し'],0
20,5,ruby,"['出', 'だ']",1
21,5,outline,['すよ\\nう'],0
22,5,ruby,"['要求', 'ようきゅう']",1
23,5,outline,['する。'],0
24,5,ruby,"['王子', 'おうじ']",1
25,5,outline,['はゼシアのため、これに\\n'],0
26,5,ruby,"['応', 'おう']",1
27,5,outline,['じてしまう。だが、'],0
28,5,ruby,"['魔神', 'まじん']",1
29,5,outline,['が'],0
30,5,ruby,"['王子', 'おうじ']",1
31,5,outline,['の'],0
32,5,ruby,"['体', 'からだ']",1
33,5,outline,['を'],0
34,5,ruby,"['奪', 'うば']",1
35,5,outline,['う\\n'],0
36,5,ruby,"['直前', 'ちょくぜん']",1
37,5,outline,['、'],0
38,5,ruby,"['突如現', 'とつじょあらわ']",1
39,5,outline,['れたベベットが'],0
40,5,ruby,"['魔神', 'まじん']",1
41,5,outline,['を'],0
42,5,ruby,"['襲', 'おそ']",1
43,5,outline,['う。'],1
44,9,BLACK_OUT_DEF_STOP,[],1
45,10,set_BG,['sty_bg_0120_100'],1
46,11,window_type,['NORMAL'],1
47,12,BLACK_IN_DEF,[],1
48,17,CHARA_SET,"['M', 'M', 'C', 'c01019', '9']",1
49,18,c_bound_b_slow,['c01019'],1
50,19,window_fadein,"['0', 'true']",1
51,20,play_sound,['VO_CHR_MAINSTORY_14_06_0001'],1
52,21,print,"['cn0101', 'ここだ……。\\nこの']",0
53,21,ruby,"['奥', 'おく']",1
54,21,print,"['cn0101', 'に、モルトメサイアが――\\nゼシアが……！', 'VO_CHR_MAINSTORY_14_06_0001']",1
55,22,CHARA_FADEOUT_DEF,['c01019'],1
