,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['王', 'おう']",1
3,5,outline,['たる'],0
4,5,ruby,"['者', 'もの']",1
5,5,outline,['にもっとも'],0
6,5,ruby,"['重要', 'じゅうよう']",1
7,5,outline,['な'],0
8,5,ruby,"['資格', 'しかく']",1
9,5,outline,['。それは\\n'],0
10,5,ruby,"['絶対', 'ぜったい']",1
11,5,outline,['の'],0
12,5,ruby,"['危機', 'きき']",1
13,5,outline,['に'],0
14,5,ruby,"['陥', 'おちい']",1
15,5,outline,['った'],0
16,5,ruby,"['時', 'とき']",1
17,5,outline,['にこそわかる、と\\nヴァルクスは'],0
18,5,ruby,"['言', 'い']",1
19,5,outline,['う。\\n'],0
20,5,ruby,"['王子', 'おうじ']",1
21,5,outline,['はさらなる'],0
22,5,ruby,"['決意', 'けつい']",1
23,5,outline,['をもって、ヴァルクスに\\n'],0
24,5,ruby,"['戦', 'たたか']",1
25,5,outline,['いを'],0
26,5,ruby,"['挑', 'いど']",1
27,5,outline,['む。'],1
28,9,BLACK_OUT_DEF_STOP,[],1
29,10,set_BG,['sty_bg_0021_100'],1
30,11,window_type,['NORMAL'],1
31,12,play_sound,['BGM_IN_STORY_0008_02'],1
32,13,BLACK_IN_DEF,[],1
33,17,CHARA_SET,"['M', 'M', 'C', 'c0116', '1']",1
34,18,window_fadein,"['0', 'true']",1
35,19,play_sound,['VO_CHR_INGAMESTORY_06_02_1001'],1
36,20,print,['cn0116'],0
37,20,ruby,"['逃', 'に']",1
38,20,print,['げずに'],0
39,20,ruby,"['来', 'き']",1
40,20,print,['たか、この'],0
41,20,ruby,"['最果', 'さいは']",1
42,20,print,['てへ。\\n'],0
43,20,wait,['3.2'],1
44,20,chara_face,"['c0116', '4']",1
45,20,ruby,"['戦士同士', 'せんしどうし']",1
46,20,print,['が、'],0
47,20,ruby,"['雌雄', 'しゆう']",1
48,20,print,['を'],0
49,20,ruby,"['決', 'けっ']",1
50,20,print,['する'],0
51,20,ruby,"['場所', 'ばしょ']",1
52,20,print,"['へ。', 'VO_CHR_INGAMESTORY_06_02_1001']",1
53,21,CHARA_FADEOUT_DEF,['c0116'],1
54,23,CHARA_SET,"['M', 'M', 'C', 'c0101', '4']",1
55,24,c_bound_b,['c0101'],1
56,25,play_sound,['VO_CHR_INGAMESTORY_06_02_1002'],1
57,26,print,['cn0101'],0
58,26,ruby,"['無論', 'むろん']",1
59,26,print,['だ、'],0
60,26,ruby,"['兄', 'にい']",1
61,26,print,['さん。'],0
62,26,wait,['1.2'],1
63,26,StopEye_close,['c0101'],1
64,26,print,['この'],0
65,26,ruby,"['命尽', 'いのちつ']",1
66,26,print,['きるまで、\\n'],0
67,26,wait,['1.5'],1
68,26,RestartEye,['c0101'],1
69,26,chara_face,"['c0101', '11']",1
70,26,print,['おれの'],0
71,26,ruby,"['決意', 'けつい']",1
72,26,print,['は'],0
73,26,ruby,"['揺', 'ゆ']",1
74,26,print,"['らがない！', 'VO_CHR_INGAMESTORY_06_02_1002']",1
75,27,c_face,"['M', 'M', 'c0101', '4']",1
76,28,play_sound,['VO_CHR_INGAMESTORY_06_02_1003'],1
77,29,print,"['cn0101', 'さあ、']",0
78,29,ruby,"['試', 'ため']",1
79,29,print,"['cn0101', 'してくれ。おれに\\n']",0
80,29,ruby,"['第', 'だい']",1
81,29,print,"['cn0101', '3の']",0
82,29,ruby,"['資格', 'しかく']",1
83,29,print,"['cn0101', 'があるのか、どうか。', 'VO_CHR_INGAMESTORY_06_02_1003']",1
84,30,CHARA_FADEOUT_DEF,['c0101'],1
85,32,CHARA_SET,"['M', 'M', 'C', 'c0116', '5']",1
86,33,c_bound_b_slow,['c0116'],1
87,34,play_sound,['VO_CHR_INGAMESTORY_06_02_1004'],1
88,35,print,"['cn0116', 'いいだろう。']",0
89,35,wait,['1.3'],1
90,35,print,['cn0116'],0
91,35,chara_face,"['c0116', '1']",1
92,35,print,['だが、その'],0
93,35,ruby,"['前', 'まえ']",1
94,35,print,['に、\\nもう'],0
95,35,ruby,"['一度力', 'いちどちから']",1
96,35,print,['を'],0
97,35,ruby,"['見', 'み']",1
98,35,print,"['てやろう。', 'VO_CHR_INGAMESTORY_06_02_1004']",1
99,37,chara_face,"['c0116', '1']",1
100,38,play_sound,['BGM_IN_BATTLE_0002_01'],1
101,39,play_sound,['VO_CHR_INGAMESTORY_06_02_1005'],1
102,40,print,['cn0116'],0
103,40,ruby,"['第', 'だい']",1
104,40,print,['3の'],0
105,40,ruby,"['資格', 'しかく']",1
106,40,print,['は、'],0
107,40,ruby,"['絶対', 'ぜったい']",1
108,40,print,['の'],0
109,40,ruby,"['危機', 'きき']",1
110,40,print,['に\\n'],0
111,40,ruby,"['陥', 'おちい']",1
112,40,print,['った'],0
113,40,ruby,"['時', 'とき']",1
114,40,print,['にこそわかる。'],0
115,40,wait,['4.9'],1
116,40,chara_face,"['c0116', '4']",1
117,40,print,['──'],0
118,40,ruby,"['行', 'ゆ']",1
119,40,print,"['くぞ！', 'VO_CHR_INGAMESTORY_06_02_1005']",1
120,42,BLACK_OUT_DEF,[],1
121,43,end,[],1
