,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['『はじまりの'],0
3,5,ruby,"['人', 'ひと']",1
4,5,outline,['』に'],0
5,5,ruby,"['対抗', 'たいこう']",1
6,5,outline,['する'],0
7,5,ruby,"['術', 'すべ']",1
8,5,outline,['を'],0
9,5,ruby,"['探', 'さが']",1
10,5,outline,['す\\nイリアたち。'],0
11,5,ruby,"['聖', 'せい']",1
12,5,outline,['なる'],0
13,5,ruby,"['樹', 'き']",1
14,5,outline,['の'],0
15,5,ruby,"['記憶', 'きおく']",1
16,5,outline,['を'],0
17,5,ruby,"['探', 'さぐ']",1
18,5,outline,['る'],0
19,5,ruby,"['中', 'なか']",1
20,5,outline,['、\\nかつて'],0
21,5,ruby,"['五竜', 'ごりゅう']",1
22,5,outline,['が'],0
23,5,ruby,"['蘇', 'よみがえ']",1
24,5,outline,['った『はじまりの'],0
25,5,ruby,"['人', 'ひと']",1
26,5,outline,['』の\\n'],0
27,5,ruby,"['再封印', 'さいふういん']",1
28,5,outline,['に'],0
29,5,ruby,"['成功', 'せいこう']",1
30,5,outline,['していたことを'],0
31,5,ruby,"['知', 'し']",1
32,5,outline,['り、\\n'],0
33,5,ruby,"['希望', 'きぼう']",1
34,5,outline,['を'],0
35,5,ruby,"['見出', 'みいだ']",1
36,5,outline,['すのだった。'],1
37,9,BLACK_OUT_DEF_STOP,[],1
38,10,set_BG,['sty_bg_0138_100'],1
39,11,window_type,['MONOLOGUE'],1
40,12,play_sound,['BGM_IN_STORY_0006_02'],1
41,13,BLACK_SCREEN,[],1
42,14,BLACK_IN_DEF,[],1
43,21,print,['SYS'],0
44,21,ruby,"['聖', 'せい']",1
45,21,print,['なる'],0
46,21,ruby,"['樹', 'き']",1
47,21,print,['\u3000'],0
48,21,ruby,"['下層', 'かそう']",1
49,21,print,['\\n'],0
50,21,ruby,"['追想', 'ついそう']",1
51,21,print,['の'],0
52,21,ruby,"['枝', 'えだ']",1
53,21,print,[],1
54,22,SCREEN_COLOR_DEF,[],1
55,23,window_type,['NORMAL'],1
56,25,CHARA_SET,"['M', 'M', 'C', 'p36701', '9']",1
57,26,c_swing_h_slow,['p36701'],1
58,27,window_fadein,"['0', 'true']",1
59,28,play_sound,['VO_CHR_MAINSTORY_23_03_0001'],1
