,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['聖都', 'せいと']",1
3,5,outline,['グラムスの'],0
4,5,ruby,"['混乱', 'こんらん']",1
5,5,outline,['を'],0
6,5,ruby,"['満足気', 'まんぞくげ']",1
7,5,outline,['に'],0
8,5,ruby,"['眺', 'なが']",1
9,5,outline,['める\\nファルエスとベベット。'],0
10,5,ruby,"['聖都', 'せいと']",1
11,5,outline,['に'],0
12,5,ruby,"['漂', 'ただよ']",1
13,5,outline,['う\\n'],0
14,5,ruby,"['瘴気', 'しょうき']",1
15,5,outline,['を'],0
16,5,ruby,"['集', 'あつ']",1
17,5,outline,['めて『はじまりの'],0
18,5,ruby,"['人', 'ひと']",1
19,5,outline,['』を'],0
20,5,ruby,"['封', 'ふう']",1
21,5,outline,['じている\\n'],0
22,5,ruby,"['異界', 'いかい']",1
23,5,outline,['への'],0
24,5,ruby,"['扉', 'とびら']",1
25,5,outline,['を'],0
26,5,ruby,"['作', 'つく']",1
27,5,outline,['るのが'],0
28,5,ruby,"['彼', 'かれ']",1
29,5,outline,['らの'],0
30,5,ruby,"['目的', 'もくてき']",1
31,5,outline,['だった。\\n『はじまりの'],0
32,5,ruby,"['人', 'ひと']",1
33,5,outline,['』'],0
34,5,ruby,"['復活', 'ふっかつ']",1
35,5,outline,['の'],0
36,5,ruby,"['時', 'とき']",1
37,5,outline,['が'],0
38,5,ruby,"['迫', 'せま']",1
39,5,outline,['っていた。'],1
40,9,BLACK_OUT_DEF_STOP,[],1
41,10,set_BG,['sty_bg_0141_100'],1
42,11,window_type,['NORMAL'],1
43,12,play_sound,['BGM_IN_STORY_0003_03'],1
44,13,set_BG_effect,['EFF_SCE_2D_CMN_032'],1
45,14,set_BG_effect_color,"['EFF_SCE_2D_CMN_032', '64', '64', '64']",1
46,15,set_BG_effect_trigger,['9'],1
47,16,BLACK_IN_DEF,[],1
48,26,CHARA_SET,"['M', 'M', 'C', 'm01402', '12']",1
49,27,window_fadein,"['0', 'true']",1
50,28,play_sound,['VO_CHR_MAINSTORY_23_02_0001'],1
51,29,print,"['ファルエス？', '……ようやくここまできたか。', 'VO_CHR_MAINSTORY_23_02_0001']",1
52,31,StopEye_close,['m01402'],1
53,32,c_bound_b_slow,['m01402'],1
