,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['ヴァルクスは「お'],0
3,5,ruby,"['前', 'まえ']",1
4,5,outline,['たちは、なにをなす\\n'],0
5,5,ruby,"['者', 'もの']",1
6,5,outline,['だ？」との'],0
7,5,ruby,"['問', 'と']",1
8,5,outline,['いかけを'],0
9,5,ruby,"['残', 'のこ']",1
10,5,outline,['し'],0
11,5,ruby,"['去', 'さ']",1
12,5,outline,['って'],0
13,5,ruby,"['行', 'い']",1
14,5,outline,['った。\\nその'],0
15,5,ruby,"['言葉', 'ことば']",1
16,5,outline,['に'],0
17,5,ruby,"['悩', 'なや']",1
18,5,outline,['む'],0
19,5,ruby,"['王子', 'おうじ']",1
20,5,outline,['だが、'],0
21,5,ruby,"['考', 'かんが']",1
22,5,outline,['える'],0
23,5,ruby,"['間', 'ま']",1
24,5,outline,['もなく、\\n'],0
25,5,ruby,"['魔獣', 'まじゅう']",1
26,5,outline,['が'],0
27,5,ruby,"['現', 'あらわ']",1
28,5,outline,['れた'],0
29,5,ruby,"['知', 'し']",1
30,5,outline,['らせが'],0
31,5,ruby,"['届', 'とど']",1
32,5,outline,['く。'],0
33,5,ruby,"['今', 'いま']",1
34,5,outline,['は'],0
35,5,ruby,"['人々', 'ひとびと']",1
36,5,outline,['を\\n'],0
37,5,ruby,"['守', 'まも']",1
38,5,outline,['るために、'],0
39,5,ruby,"['魔獣', 'まじゅう']",1
40,5,outline,['の'],0
41,5,ruby,"['討伐', 'とうばつ']",1
42,5,outline,['へ'],0
43,5,ruby,"['向', 'む']",1
44,5,outline,['かうのだった。'],1
45,9,BLACK_OUT_DEF_STOP,[],1
46,10,set_BG,['sty_bg_0021_100'],1
47,11,play_sound,['BGM_IN_STORY_0008_02'],1
48,12,BLACK_IN_DEF,[],1
49,14,CHARA_SET,"['M', 'M', 'C', 'c0103', '4']",1
50,15,window_fadein,"['0', 'true']",1
51,16,play_sound,['VO_CHR_MAINSTORY_06_02_0001'],1
52,17,print,"['cn0103', 'おおむね、']",0
53,17,ruby,"['片付', 'かたづ']",1
54,17,print,"['cn0103', 'いたか……。', 'VO_CHR_MAINSTORY_06_02_0001']",1
55,18,chara_face,"['c0103', '7']",1
56,19,ODOROKI_EMO,['c0103'],1
57,20,play_sound,['VO_CHR_MAINSTORY_06_02_0002'],1
