,row,command,args,end
0,3,OL_LEFT,[],1
1,3,OL_TITLE,['この話のあらすじ'],1
2,3,ruby,"['新', 'あら']",1
3,3,outline,['たな'],0
4,3,ruby,"['世界', 'せかい']",1
5,3,outline,['で'],0
6,3,ruby,"['人々', 'ひとびと']",1
7,3,outline,['は'],0
8,3,ruby,"['幸', 'しあわ']",1
9,3,outline,['せに'],0
10,3,ruby,"['暮', 'く']",1
11,3,outline,['らしていた。\\n'],0
12,3,ruby,"['穏', 'おだ']",1
13,3,outline,['やかな'],0
14,3,ruby,"['日々', 'ひび']",1
15,3,outline,['の'],0
16,3,ruby,"['中', 'なか']",1
17,3,outline,['、ゼシアは'],0
18,3,ruby,"['何', 'なに']",1
19,3,outline,['かを'],0
20,3,ruby,"['忘', 'わす']",1
21,3,outline,['れて\\nいるような'],0
22,3,ruby,"['感覚', 'かんかく']",1
23,3,outline,['に'],0
24,3,ruby,"['苛', 'さいな']",1
25,3,outline,['まれていた。ある'],0
26,3,ruby,"['日', 'ひ']",1
27,3,outline,['、\\nゼシアはひとりの'],0
28,3,ruby,"['青年', 'せいねん']",1
29,3,outline,['に'],0
30,3,ruby,"['出会', 'であ']",1
31,3,outline,['う。なぜか\\n'],0
32,3,ruby,"['涙', 'なみだ']",1
33,3,outline,['が'],0
34,3,ruby,"['止', 'と']",1
35,3,outline,['まらなくなるゼシア。'],0
36,3,ruby,"['彼', 'かれ']",1
37,3,outline,['の'],0
38,3,ruby,"['名', 'な']",1
39,3,outline,"['は――', 'endroll_movie']",1
40,81,BLACK_OUT_DEF_STOP,[],1
41,82,set_BG,['sty_bg_0032_100'],1
42,83,window_type,['NORMAL'],1
43,84,play_sound,['BGM_IN_STORY_0006_02'],1
44,85,BLACK_IN_DEF,[],1
45,87,play_sound,['SE_STORY_COMMON_0025'],1
46,88,wait,['2'],1
47,90,window_fadein,"['0', 'true']",1
48,91,play_sound,['VO_CHR_MAINSTORY_26_16_0001'],1
49,92,print,"['cn010972', 'ん……。', 'VO_CHR_MAINSTORY_26_16_0001']",1
50,93,WFOUT_DEF,[],1
51,94,CHARA_BOTTOM_ZIG,"['Q', 'M', 'C', 'm00907', '7']",1
52,95,wait,['1.5'],1
53,96,c_face,"['M', 'M', 'm00907', '7']",1
54,97,wait,['0.5'],1
55,98,CHARA_FADEOUT_DEF,['m00907'],1
56,101,CHARA_SET,"['M', 'M', 'C', 'm00701', '1']",1
57,102,c_jump,['m00701'],1
58,103,play_sound,['VO_CHR_MAINSTORY_26_16_0002'],1
59,104,print,"['cn0107', 'あ～、やっと']",0
60,104,ruby,"['起', 'お']",1
61,104,print,"['cn0107', 'きた～！', 'VO_CHR_MAINSTORY_26_16_0002']",1
62,105,CHARA_FADEOUT_DEF,['m00701'],1
63,107,CHARA_SET,"['M', 'M', 'C', 'm00907', '7']",1
64,108,HATENA_EMO,['m00907'],1
65,109,play_sound,['VO_CHR_MAINSTORY_26_16_0003'],1
66,110,print,"['cn010972', 'え？\u3000ナーム？\\nここは……']",0
67,110,ruby,"['私', 'わたし']",1
68,110,print,"['cn010972', 'は……。', 'VO_CHR_MAINSTORY_26_16_0003']",1
69,111,CHARA_FADEOUT_DEF,['m00907'],1
70,113,CHARA_SET,"['M', 'M', 'C', 'm00701', '7']",1
71,114,c_swing_h,['m00701'],1
72,115,play_sound,['VO_CHR_MAINSTORY_26_16_0004'],1
73,116,print,"['cn0107', 'もう、せっかく']",0
74,116,ruby,"['久', 'ひさ']",1
75,116,print,"['cn0107', 'しぶりに']",0
76,116,ruby,"['街', 'まち']",1
77,116,print,"['cn0107', 'の']",0
78,116,ruby,"['外', 'そと']",1
79,116,print,"['cn0107', 'に\\n']",0
80,116,ruby,"['遊', 'あそ']",1
81,116,print,"['cn0107', 'びに']",0
82,116,ruby,"['来', 'き']",1
83,116,print,"['cn0107', 'たのに、']",0
84,116,ruby,"['寝', 'ね']",1
85,116,print,"['cn0107', 'ちゃうんだもん。', 'VO_CHR_MAINSTORY_26_16_0004']",1
86,117,chara_face,"['m00701', '1']",1
87,118,ONPU_EMO,['m00701'],1
88,119,play_sound,['VO_CHR_MAINSTORY_26_16_0005'],1
89,120,print,"['cn0107', 'まあ、ぽかぽかしてて']",0
90,120,ruby,"['眠', 'ねむ']",1
91,120,print,"['cn0107', 'くなっちゃう\\nのもわかるけどさ～。', 'VO_CHR_MAINSTORY_26_16_0005']",1
92,121,CHARA_FADEOUT_DEF,['m00701'],1
93,123,CHARA_SET,"['M', 'M', 'C', 'm00907', '9']",1
94,124,play_sound,['VO_CHR_MAINSTORY_26_16_0006'],1
95,125,print,['cn010972'],0
96,125,ruby,"['寝', 'ね']",1
97,125,print,"['ていた……？', 'VO_CHR_MAINSTORY_26_16_0006']",1
98,126,CHARA_FADEOUT_DEF,['m00907'],1
99,128,CHARA_SET,"['M', 'M', 'C', 'm00701', '13']",1
100,129,HATENA_EMO,['m00701'],1
101,130,play_sound,['VO_CHR_MAINSTORY_26_16_0007'],1
102,131,print,"['cn0107', 'どうしたの？\u3000']",0
103,131,ruby,"['不安', 'ふあん']",1
104,131,print,"['cn0107', 'そうな']",0
105,131,ruby,"['顔', 'かお']",1
106,131,print,"['cn0107', 'して。\\n']",0
107,131,ruby,"['怖', 'こわ']",1
108,131,print,"['cn0107', 'い']",0
109,131,ruby,"['夢', 'ゆめ']",1
110,131,print,"['cn0107', 'でも']",0
111,131,ruby,"['見', 'み']",1
112,131,print,"['cn0107', 'た？', 'VO_CHR_MAINSTORY_26_16_0007']",1
113,132,CHARA_FADEOUT_DEF,['m00701'],1
114,134,CHARA_SET,"['M', 'M', 'C', 'm00907', '9']",1
115,135,c_swing_h_slow,['m00907'],1
116,136,play_sound,['VO_CHR_MAINSTORY_26_16_0008'],1
117,137,print,['cn010972'],0
118,137,ruby,"['夢', 'ゆめ']",1
119,137,print,['……？\\n'],0
120,137,ruby,"['私', 'わたし']",1
121,137,print,['は'],0
122,137,ruby,"['夢', 'ゆめ']",1
123,137,print,['を'],0
124,137,ruby,"['見', 'み']",1
125,137,print,"['ていたのでしょうか……。', 'VO_CHR_MAINSTORY_26_16_0008']",1
126,138,CHARA_FADEOUT_DEF,['m00907'],1
127,140,CHARA_SET,"['M', 'M', 'C', 'm00701', '12']",1
128,141,c_swing_h,['m00701'],1
129,142,play_sound,['VO_CHR_MAINSTORY_26_16_0009'],1
130,143,print,"['cn0107', 'なんだかよくわからないけど、\\nもう']",0
131,143,ruby,"['心配', 'しんぱい']",1
132,143,print,"['cn0107', 'ないよ。ここには']",0
133,143,ruby,"['怖', 'こわ']",1
134,143,print,"['cn0107', 'いこと\\nなんて、なにもないからね。', 'VO_CHR_MAINSTORY_26_16_0009']",1
135,144,CHARA_FADEOUT_DEF,['m00701'],1
136,146,CHARA_SET,"['M', 'M', 'C', 'm00907', '7']",1
137,147,play_sound,['VO_CHR_MAINSTORY_26_16_0010'],1
