,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['グラムス'],0
3,5,ruby,"['教皇', 'きょうこう']",1
4,5,outline,['の'],0
5,5,ruby,"['座', 'ざ']",1
6,5,outline,['への'],0
7,5,ruby,"['野心', 'やしん']",1
8,5,outline,['を'],0
9,5,ruby,"['内', 'うち']",1
10,5,outline,['に'],0
11,5,ruby,"['秘', 'ひ']",1
12,5,outline,['め、\\nグラートはハールに'],0
13,5,ruby,"['暁', 'あかつき']",1
14,5,outline,['の'],0
15,5,ruby,"['聖片', 'せいへん']",1
16,5,outline,['の'],0
17,5,ruby,"['奪取', 'だっしゅ']",1
18,5,outline,['を'],0
19,5,ruby,"['命', 'めい']",1
20,5,outline,['じる。\\nだが、グラートに'],0
21,5,ruby,"['忠実', 'ちゅうじつ']",1
22,5,outline,['に'],0
23,5,ruby,"['従', 'したが']",1
24,5,outline,['うふりを'],0
25,5,ruby,"['見', 'み']",1
26,5,outline,['せる\\nハール'],0
27,5,ruby,"['自身', 'じしん']",1
28,5,outline,['も、'],0
29,5,ruby,"['暁', 'あかつき']",1
30,5,outline,['の'],0
31,5,ruby,"['聖片', 'せいへん']",1
32,5,outline,['を'],0
33,5,ruby,"['手', 'て']",1
34,5,outline,['に'],0
35,5,ruby,"['入', 'い']",1
36,5,outline,['れることを\\n'],0
37,5,ruby,"['望', 'のぞ']",1
38,5,outline,['み、'],0
39,5,ruby,"['不敵', 'ふてき']",1
40,5,outline,['な'],0
41,5,ruby,"['笑', 'え']",1
42,5,outline,['みを'],0
43,5,ruby,"['浮', 'う']",1
44,5,outline,['かべ'],0
45,5,ruby,"['北', 'きた']",1
46,5,outline,['へと'],0
47,5,ruby,"['向', 'む']",1
48,5,outline,['かった。'],1
49,9,BLACK_OUT_DEF_STOP,[],1
50,10,set_BG,['sty_bg_0014_100'],1
51,11,window_type,['MONOLOGUE'],1
52,12,play_sound,['BGM_IN_STORY_0010_01'],1
53,13,BLACK_SCREEN,[],1
54,14,BLACK_IN_DEF,[],1
55,20,print,"['SYS', 'グラムス']",0
56,20,ruby,"['教皇庁', 'きょうこうちょう']",1
57,20,print,['SYS'],1
58,21,window_type,['NORMAL'],1
59,22,SCREEN_COLOR_DEF,[],1
60,27,CHARA_SET,"['M', 'Q', 'C', 'c1294', '1']",1
