,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['王子', 'おうじ']",1
3,5,outline,['は『'],0
4,5,ruby,"['竜', 'りゅう']",1
5,5,outline,['の'],0
6,5,ruby,"['墓場', 'はかば']",1
7,5,outline,['』について'],0
8,5,ruby,"['聞', 'き']",1
9,5,outline,['く。そこへ\\n'],0
10,5,ruby,"['行', 'い']",1
11,5,outline,['けば'],0
12,5,ruby,"['五竜', 'ごりゅう']",1
13,5,outline,['の'],0
14,5,ruby,"['力', 'ちから']",1
15,5,outline,['を'],0
16,5,ruby,"['覚醒', 'かくせい']",1
17,5,outline,['させ、ゼノスに\\n'],0
18,5,ruby,"['対抗', 'たいこう']",1
19,5,outline,['する'],0
20,5,ruby,"['力', 'ちから']",1
21,5,outline,['を'],0
22,5,ruby,"['得', 'え']",1
23,5,outline,['られるかもしれない。\\n'],0
24,5,ruby,"['希望', 'きぼう']",1
25,5,outline,['を'],0
26,5,ruby,"['見出', 'みいだ']",1
27,5,outline,['した'],0
28,5,ruby,"['王子', 'おうじ']",1
29,5,outline,['たちの'],0
30,5,ruby,"['下', 'もと']",1
31,5,outline,['へ'],0
32,5,ruby,"['黒', 'くろ']",1
33,5,outline,['いマナに\\n'],0
34,5,ruby,"['冒', 'おか']",1
35,5,outline,['された'],0
36,5,ruby,"['魔獣', 'まじゅう']",1
37,5,outline,['とドラゴンが'],0
38,5,ruby,"['襲', 'おそ']",1
39,5,outline,['い'],0
40,5,ruby,"['来', 'く']",1
41,5,outline,['る。'],1
42,9,BLACK_OUT_DEF_STOP,[],1
43,10,set_BG,['sty_bg_0022_100'],1
44,11,play_sound,['BGM_IN_STORY_0003_01'],1
45,12,window_type,['MONOLOGUE'],1
46,13,BLACK_SCREEN,[],1
47,14,BLACK_IN_DEF,[],1
48,21,print,['SYS'],0
49,21,ruby,"['北大陸', 'きたたいりく']",1
50,21,print,['\\n'],0
51,21,ruby,"['避難', 'ひなん']",1
52,21,print,['の'],0
53,21,ruby,"['道中', 'どうちゅう']",1
54,21,print,[],1
55,22,window_type,['NORMAL'],1
56,23,SCREEN_COLOR_DEF,[],1
57,25,CHARA_SET,"['M', 'M', 'C', 'm01402', '4']",1
58,26,window_fadein,"['0', 'true']",1
59,27,play_sound,['VO_CHR_MAINSTORY_23_09_0001'],1
