,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['ラキシを'],0
3,5,ruby,"['追', 'お']",1
4,5,outline,['う'],0
5,5,ruby,"['中', 'なか']",1
6,5,outline,['、マスキュラが'],0
7,5,ruby,"['過去', 'かこ']",1
8,5,outline,['を'],0
9,5,ruby,"['語', 'かた']",1
10,5,outline,['る。\\n『'],0
11,5,ruby,"['戦闘人形', 'マリオーン']",1
12,5,outline,['』を'],0
13,5,ruby,"['造', 'つく']",1
14,5,outline,['ったマエストロは、\\nラキシに'],0
15,5,ruby,"['戦闘人形', 'マリオーン']",1
16,5,outline,['への'],0
17,5,ruby,"['絶対', 'ぜったい']",1
18,5,outline,['の'],0
19,5,ruby,"['指揮権', 'しきけん']",1
20,5,outline,['を、\\nマスキュラにラキシを'],0
21,5,ruby,"['完全', 'かんぜん']",1
22,5,outline,['に'],0
23,5,ruby,"['破壊', 'はかい']",1
24,5,outline,['する'],0
25,5,ruby,"['力', 'ちから']",1
26,5,outline,['を、\\nそしてふたりに『'],0
27,5,ruby,"['心', 'こころ']",1
28,5,outline,['』を'],0
29,5,ruby,"['与', 'あた']",1
30,5,outline,['えていた。'],1
31,9,BLACK_OUT_DEF_STOP,[],1
32,10,set_BG,['sty_bg_0034_100'],1
33,11,window_type,['NORMAL'],1
34,12,play_sound,['BGM_IN_STORY_0008_02'],1
35,13,BLACK_IN_DEF,[],1
36,18,CHARA_SET,"['M', 'M', 'C', 'c1235', '4']",1
37,19,c_bound_b,['c1235'],1
38,20,window_fadein,"['0', 'true']",1
39,21,play_sound,['VO_CHR_MAINSTORY_11_06_0001'],1
40,22,print,"['cn1235', 'ラキシはこの']",0
41,22,ruby,"['先', 'さき']",1
42,22,print,"['cn1235', '、およそ1920']",0
43,22,ruby,"['歩', 'ぽ']",1
44,22,print,"['cn1235', 'の\\n']",0
45,22,ruby,"['距離', 'きょり']",1
46,22,print,"['cn1235', 'です。']",0
47,22,ruby,"['急', 'いそ']",1
48,22,print,"['cn1235', 'ぎましょう！', 'VO_CHR_MAINSTORY_11_06_0001']",1
49,23,CHARA_FADEOUT_DEF,['c1235'],1
50,26,CHARA_SET,"['M', 'M', 'C', 'c01019', '7']",1
51,27,play_sound,['VO_CHR_MAINSTORY_11_06_0002'],1
