,row,command,args,end
0,2,OL_LEFT,[],1
1,2,OL_TITLE,['この話のあらすじ'],1
2,2,ruby,"['竜鱗病', 'りゅうりんびょう']",1
3,2,outline,['の'],0
4,2,ruby,"['研究', 'けんきゅう']",1
5,2,outline,['を'],0
6,2,ruby,"['続', 'つづ']",1
7,2,outline,['けるファルエス。\\n'],0
8,2,ruby,"['不治', 'ふじ']",1
9,2,outline,['の'],0
10,2,ruby,"['病', 'やまい']",1
11,2,outline,['として'],0
12,2,ruby,"['知', 'し']",1
13,2,outline,['られる'],0
14,2,ruby,"['竜鱗病', 'りゅうりんびょう']",1
15,2,outline,['だが、\\nファルエスに'],0
16,2,ruby,"['恐', 'おそ']",1
17,2,outline,['れはなかった。\\n'],0
18,2,ruby,"['呪', 'のろ']",1
19,2,outline,['うべきは'],0
20,2,ruby,"['竜鱗病', 'りゅうりんびょう']",1
21,2,outline,['にあらず。\\n'],0
22,2,ruby,"['彼', 'かれ']",1
23,2,outline,['の'],0
24,2,ruby,"['研究', 'けんきゅう']",1
25,2,outline,['は'],0
26,2,ruby,"['新', 'あら']",1
27,2,outline,['たな'],0
28,2,ruby,"['境地', 'きょうち']",1
29,2,outline,['に'],0
30,2,ruby,"['到達', 'とうたつ']",1
31,2,outline,['していた。'],1
32,4,BLACK_OUT_DEF_STOP,[],1
33,5,set_BG,['0'],1
34,6,window_type,['NORMAL'],1
35,7,BLACK_IN_DEF,[],1
36,9,CHARA_SET_POS_0,"['Q', 'Q', '-150', '-200', 'c01142', '12']",1
37,10,mnu,"['c01142', 'true', '0.01', '0', '0', '1', '0.01', '2.0', '2.0', '1', '0.01', '0', '1', '0.01', '0', '1']",1
38,11,mnu,"['c01142', 'false', '4.0', '400', '0', '1', '0.01', '2.0', '2.0', '1', '3.0', '0', '1', '2.0', '0.5', 'EaseOutSine']",1
39,12,mnu,"['c01142', 'false', '0.3', '0', '0', '1', '0.01', '2.0', '2.0', '1', '0.3', '0', '1', '1.6', '0', '1']",1
40,13,cmp,"['c01142', '4.3', '150', '0', '2.0', '2.0', '0', '0']",1
41,14,window_fadein,"['0', 'true']",1
42,15,print,"['cn0114', '（ここは']",0
43,15,ruby,"['一体', 'いったい']",1
44,15,print,"['cn0114', '……？）']",1
45,16,print,"['cn0114', '（']",0
46,16,ruby,"['四肢', 'しし']",1
47,16,print,"['cn0114', 'の']",0
48,16,ruby,"['感覚', 'かんかく']",1
49,16,print,"['cn0114', 'がない。\\n\u3000']",0
50,16,ruby,"['思考', 'しこう']",1
51,16,print,"['cn0114', 'がまとまらない。']",0
52,16,ruby,"['声', 'こえ']",1
53,16,print,"['cn0114', 'を――）']",1
54,18,SHAKE_CH_LOOP,"['2', '0']",1
55,19,VIS,"['c01142', 'C']",1
56,20,c_face,"['M', 'O', 'c01142', '11']",1
57,21,color_adjustment,"['2', '0', '1.0', '0.0', '1.0']",1
58,22,chara_color,"['c01142', '0', '3', '30', '30', '30', '1.0', '0.75', '0.6']",1
59,23,wait,['0.01'],1
60,24,mnu,"['c01142', 'true', '0.01', '-40', '-1260', '1', '0.01', '7.0', '7.0', '1', '0.01', '0', '1', '0.01', '1', '1']",1
61,25,cmp,"['c01142', '0.01', '-40', '-1260', '7.0', '7.0', '0', '1']",1
62,26,play_sound,['SE_STORY_COMMON_0341'],1
63,27,print,"['cn0114', 'ガアアアアアアアアアアア！']",1
64,28,SHAKE_CH_LOOP,"['0', '0']",1
