,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['上層', 'じょうそう']",1
3,5,outline,['への'],0
4,5,ruby,"['道', 'みち']",1
5,5,outline,['を'],0
6,5,ruby,"['封', 'ふう']",1
7,5,outline,['じる'],0
8,5,ruby,"['強力', 'きょうりょく']",1
9,5,outline,['な'],0
10,5,ruby,"['結界', 'けっかい']",1
11,5,outline,['を'],0
12,5,ruby,"['前', 'まえ']",1
13,5,outline,['に\\nネデウはゼシアに'],0
14,5,ruby,"['結界', 'けっかい']",1
15,5,outline,['を'],0
16,5,ruby,"['解', 'と']",1
17,5,outline,['くよう'],0
18,5,ruby,"['請', 'こ']",1
19,5,outline,['う。\\nゼシアはネデウの'],0
20,5,ruby,"['正体', 'しょうたい']",1
21,5,outline,['を'],0
22,5,ruby,"['知', 'し']",1
23,5,outline,['らねば'],0
24,5,ruby,"['判断', 'はんだん']",1
25,5,outline,['は\\nできないと'],0
26,5,ruby,"['拒', 'こば']",1
27,5,outline,['む。ゼシアを'],0
28,5,ruby,"['説得', 'せっとく']",1
29,5,outline,['するため\\nネデウは'],0
30,5,ruby,"['自身', 'じしん']",1
31,5,outline,['の'],0
32,5,ruby,"['生', 'お']",1
33,5,outline,['い'],0
34,5,ruby,"['立', 'た']",1
35,5,outline,['ちを'],0
36,5,ruby,"['語', 'かた']",1
37,5,outline,['り'],0
38,5,ruby,"['始', 'はじ']",1
39,5,outline,['めた。'],1
40,9,BLACK_OUT_DEF_STOP,[],1
41,10,set_BG,['sty_bg_0138_100'],1
42,11,play_sound,['BGM_IN_STORY_0006_01'],1
43,12,window_type,['MONOLOGUE'],1
44,13,BLACK_SCREEN,[],1
45,14,BLACK_IN_DEF,[],1
46,21,print,['SYS'],0
47,21,ruby,"['聖', 'せい']",1
48,21,print,['なる'],0
49,21,ruby,"['樹', 'き']",1
50,21,print,['・'],0
51,21,ruby,"['下層', 'かそう']",1
52,21,print,['\\n'],0
53,21,ruby,"['登雲', 'とううん']",1
54,21,print,['の'],0
55,21,ruby,"['大枝', 'おおえだ']",1
56,21,print,[],1
57,22,window_type,['NORMAL'],1
58,23,SCREEN_COLOR_DEF,[],1
59,25,CHARA_KAMITE_SE,"['M', 'M', 'C', 'c0139', '1', 'SE_WALK_IN_GR']",1
60,26,window_fadein,"['0', 'true']",1
