,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['巫女', 'みこ']",1
3,5,outline,['たちが'],0
4,5,ruby,"['創世', 'そうせい']",1
5,5,outline,['の'],0
6,5,ruby,"['力', 'ちから']",1
7,5,outline,['に'],0
8,5,ruby,"['目覚', 'めざ']",1
9,5,outline,['めていく'],0
10,5,ruby,"['中', 'なか']",1
11,5,outline,['、\\nひとりゼーナだけが'],0
12,5,ruby,"['覚醒', 'かくせい']",1
13,5,outline,['できずにいた。\\nそれは、'],0
14,5,ruby,"['思念', 'しねん']",1
15,5,outline,['の'],0
16,5,ruby,"['体', 'からだ']",1
17,5,outline,['のせいであると'],0
18,5,ruby,"['予想', 'よそう']",1
19,5,outline,['した\\nゼーナは、'],0
20,5,ruby,"['本当', 'ほんとう']",1
21,5,outline,['の'],0
22,5,ruby,"['肉体', 'にくたい']",1
23,5,outline,['でこちらの'],0
24,5,ruby,"['世界', 'せかい']",1
25,5,outline,['へ'],0
26,5,ruby,"['来', 'く']",1
27,5,outline,['る\\nために、'],0
28,5,ruby,"['自分', 'じぶん']",1
29,5,outline,['の'],0
30,5,ruby,"['世界', 'せかい']",1
31,5,outline,['へ'],0
32,5,ruby,"['戻', 'もど']",1
33,5,outline,['ることを'],0
34,5,ruby,"['決', 'き']",1
35,5,outline,['める。'],1
36,9,BLACK_OUT_DEF_STOP,[],1
37,10,set_BG,['sty_bg_0027_100'],1
38,11,window_type,['NORMAL'],1
39,12,play_sound,['BGM_IN_STORY_0010_04'],1
40,13,BLACK_IN_DEF,[],1
41,20,CHARA_SET,"['M', 'M', 'C', 'b13101', '1']",1
42,21,window_fadein,"['0', 'true']",1
43,22,play_sound,['VO_CHR_MAINSTORY_25_07_0001'],1
44,23,print,['dn2101'],0
45,23,ruby,"['巫女', 'みこ']",1
46,23,print,['よ！\u3000'],0
47,23,ruby,"['創世', 'そうせい']",1
48,23,print,['の'],0
49,23,ruby,"['力', 'ちから']",1
50,23,print,['を'],0
51,23,ruby,"['操', 'あやつ']",1
52,23,print,['り、\\n'],0
53,23,ruby,"['我', 'われ']",1
54,23,print,['らの'],0
55,23,ruby,"['力', 'ちから']",1
56,23,print,['を'],0
57,23,ruby,"['覆', 'くつがえ']",1
58,23,print,"['してみよ！', 'VO_CHR_MAINSTORY_25_07_0001']",1
