,row,command,args,end
0,5,OL_LEFT,[],1
1,5,outline_title,['この話のあらすじ'],1
2,5,ruby,"['碧竜', 'へきりゅう']",1
3,5,outline,['が'],0
4,5,ruby,"['棲', 'す']",1
5,5,outline,['むという『'],0
6,5,ruby,"['霧', 'きり']",1
7,5,outline,['の'],0
8,5,ruby,"['森', 'もり']",1
9,5,outline,['』の'],0
10,5,ruby,"['場所', 'ばしょ']",1
11,5,outline,['を'],0
12,5,ruby,"['知', 'し']",1
13,5,outline,['る\\n'],0
14,5,ruby,"['傭兵', 'ようへい']",1
15,5,outline,['ランザーヴ。だが'],0
16,5,ruby,"['彼', 'かれ']",1
17,5,outline,['は'],0
18,5,ruby,"['王族', 'おうぞく']",1
19,5,outline,['を'],0
20,5,ruby,"['信用', 'しんよう']",1
21,5,outline,['せず、\\n'],0
22,5,ruby,"['場所', 'ばしょ']",1
23,5,outline,['を'],0
24,5,ruby,"['教', 'おし']",1
25,5,outline,['えようとしなかった。\\n「'],0
26,5,ruby,"['認', 'みと']",1
27,5,outline,['めてほしければ'],0
28,5,ruby,"['追', 'お']",1
29,5,outline,['って'],0
30,5,ruby,"['来', 'こ']",1
31,5,outline,['い」と'],0
32,5,ruby,"['挑発', 'ちょうはつ']",1
33,5,outline,['され\\n'],0
34,5,ruby,"['王子', 'おうじ']",1
35,5,outline,['は'],0
36,5,ruby,"['森', 'もり']",1
37,5,outline,['の'],0
38,5,ruby,"['奥', 'おく']",1
39,5,outline,['へ'],0
40,5,ruby,"['向', 'む']",1
41,5,outline,['かう。'],1
42,10,BLACK_OUT_DEF_STOP,[],1
43,11,set_BG,['sty_bg_0041_100'],1
44,12,play_sound,['BGM_IN_STORY_0005_01'],1
45,14,BLACK_SCREEN,[],1
46,15,window_type,['MONOLOGUE'],1
47,16,BLACK_IN_DEF,[],1
48,18,telop,"['樹海都市ロブレール', ' ', '\u3000じゅかいとし\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000', ' ']",1
49,20,print,"['ＳＹＳ', 'エルフィリスから']",0
50,20,ruby,"['話', 'はなし']",1
51,20,print,"['ＳＹＳ', 'を']",0
52,20,ruby,"['聞', 'き']",1
53,20,print,"['ＳＹＳ', 'いた']",0
54,20,ruby,"['一行', 'いっこう']",1
55,20,print,"['ＳＹＳ', 'は、\\n']",0
56,20,ruby,"['碧竜', 'へきりゅう']",1
57,20,print,"['ＳＹＳ', 'の']",0
58,20,ruby,"['居場所', 'いばしょ']",1
59,20,print,"['ＳＹＳ', '『']",0
60,20,ruby,"['霧', 'きり']",1
61,20,print,"['ＳＹＳ', 'の']",0
62,20,ruby,"['森', 'もり']",1
63,20,print,"['ＳＹＳ', '』を']",0
64,20,ruby,"['知', 'し']",1
65,20,print,"['ＳＹＳ', 'る']",0
66,20,ruby,"['傭兵', 'ようへい']",1
67,20,print,"['ＳＹＳ', 'に\\n']",0
68,20,ruby,"['会', 'あ']",1
69,20,print,"['ＳＹＳ', 'うため、']",0
70,20,ruby,"['樹海都市', 'じゅかいとし']",1
71,20,print,"['ＳＹＳ', 'を']",0
72,20,ruby,"['訪', 'おとず']",1
73,20,print,"['ＳＹＳ', 'れる。']",1
74,21,print,['ＳＹＳ'],0
75,21,ruby,"['繁華街', 'はんかがい']",1
76,21,print,['を'],0
77,21,ruby,"['歩', 'ある']",1
78,21,print,['き、\\nようやくその'],0
79,21,ruby,"['傭兵', 'ようへい']",1
80,21,print,['を'],0
81,21,ruby,"['見', 'み']",1
82,21,print,['つけたのだが――'],1
83,23,SCREEN_COLOR_DEF,[],1
84,25,window_type,['NORMAL'],1
85,27,CHARA_SET,"['M', 'M', 'C', 'c0103', '4']",1
86,28,window_fadein,"['0', 'true']",1
87,29,play_sound,['VO_CHR_MAINSTORY_01_02_0001'],1
88,30,print,"['cn0103', 'あん？\\n']",0
89,30,ruby,"['傭兵', 'ようへい']",1
90,30,print,"['cn0103', 'のランザーヴってのは']",0
91,30,ruby,"['俺', 'おれ']",1
92,30,print,"['cn0103', 'だが、\\nなにか']",0
93,30,ruby,"['用', 'よう']",1
94,30,print,"['cn0103', 'か？', 'VO_CHR_MAINSTORY_01_02_0001']",1
95,31,WFOUT_SHORT,[],1
96,32,CHARA_FADEOUT_DEF,['c0103'],1
97,34,CHARA_INTRO_SET,"['c0103', 'cn0103', '嵐の大牙', 'ストームファング ', 'アルベリア王国\u3000歴戦の傭兵', '\u3000おうこく\u3000\u3000れきせん\u3000\u3000ようへい', 'Icon_Emblem_Story_01']",1
98,36,CHARA_SET,"['M', 'M', 'C', 'c0107', '7']",1
99,37,ODOROKI_jump,['c0107'],1
100,38,play_sound,['VO_CHR_MAINSTORY_01_02_0002'],1
101,39,print,"['cn0107', 'うわっ……\\nなにこの']",0
102,39,ruby,"['人', 'ひと']",1
103,39,print,"['cn0107', '、']",0
104,39,wait,['1.8'],1
105,39,print,['cn0107'],0
106,39,c_jump2,['c0107'],1
107,39,print,"['でっかーい！', 'VO_CHR_MAINSTORY_01_02_0002']",1
108,40,CHARA_FADEOUT_DEF,['c0107'],1
109,42,CHARA_SET,"['M', 'M', 'C', 'c0103', '9']",1
110,43,play_sound,['VO_CHR_MAINSTORY_01_02_0003'],1
111,44,print,"['cn0103', 'こっちは']",0
112,44,ruby,"['急', 'きゅう']",1
113,44,print,"['cn0103', 'に']",0
114,44,ruby,"['増', 'ふ']",1
115,44,print,"['cn0103', 'えた']",0
116,44,ruby,"['魔獣', 'まじゅう']",1
117,44,print,"['cn0103', 'の']",0
118,44,ruby,"['退治', 'たいじ']",1
119,44,print,"['cn0103', 'や、\\nどえらい']",0
120,44,ruby,"['反逆者', 'はんぎゃくしゃ']",1
121,44,print,"['cn0103', 'を']",0
122,44,ruby,"['捕', 'つか']",1
123,44,print,"['cn0103', 'まえるので\\n']",0
124,44,ruby,"['忙', 'いそが']",1
125,44,print,"['cn0103', 'しいんだよ。', 'VO_CHR_MAINSTORY_01_02_0003']",1
126,45,play_sound,['VO_CHR_MAINSTORY_01_02_0004'],1
127,46,print,['cn0103'],0
128,46,ruby,"['後', 'あと']",1
129,46,print,"['にしてくれ！', 'VO_CHR_MAINSTORY_01_02_0004']",1
130,47,CHARA_FADEOUT_DEF,['c0103'],1
131,49,CHARA_SET,"['M', 'M', 'C', 'c0101', '12']",1
132,50,play_sound,['VO_CHR_MAINSTORY_01_02_0005'],1
133,51,print,"['cn0101', 'いきなり']",0
134,51,ruby,"['呼', 'よ']",1
135,51,print,"['cn0101', 'び']",0
136,51,ruby,"['立', 'た']",1
137,51,print,"['cn0101', 'てて、すまない。', 'VO_CHR_MAINSTORY_01_02_0005']",1
138,52,chara_face,"['c0101', '12']",1
139,53,play_sound,['VO_CHR_MAINSTORY_01_02_0006'],1
140,54,print,"['cn0101', 'おれは、{player_name}。\\nアルべリア']",0
141,54,ruby,"['王国', 'おうこく']",1
