,row,command,args,end
0,4,OL_LEFT,[],1
1,4,OL_TITLE,['この話のあらすじ'],1
2,4,ruby,"['苦戦', 'くせん']",1
3,4,outline,['する'],0
4,4,ruby,"['王子', 'おうじ']",1
5,4,outline,['。そこにゼシアの'],0
6,4,ruby,"['声', 'こえ']",1
7,4,outline,['が'],0
8,4,ruby,"['聞', 'き']",1
9,4,outline,['こえて\\nくる。ゼシアは'],0
10,4,ruby,"['世界中', 'せかいじゅう']",1
11,4,outline,['の'],0
12,4,ruby,"['人々', 'ひとびと']",1
13,4,outline,['の'],0
14,4,ruby,"['創世', 'そうせい']",1
15,4,outline,['の'],0
16,4,ruby,"['力', 'ちから']",1
17,4,outline,['を\\n'],0
18,4,ruby,"['送', 'おく']",1
19,4,outline,['る。'],0
20,4,ruby,"['絆', 'きずな']",1
21,4,outline,['が'],0
22,4,ruby,"['王子', 'おうじ']",1
23,4,outline,['に'],0
24,4,ruby,"['力', 'ちから']",1
25,4,outline,['をもたらした。かつて\\nゼノスが'],0
26,4,ruby,"['捨', 'す']",1
27,4,outline,['てた『'],0
28,4,ruby,"['心', 'こころ']",1
29,4,outline,['』の'],0
30,4,ruby,"['力', 'ちから']",1
31,4,outline,['ですべてを'],0
32,4,ruby,"['終', 'お']",1
33,4,outline,['わら\\nせる。その'],0
34,4,ruby,"['決意', 'けつい']",1
35,4,outline,['を'],0
36,4,ruby,"['胸', 'むね']",1
37,4,outline,['に'],0
38,4,ruby,"['最終決戦', 'さいしゅうけっせん']",1
39,4,outline,['へ'],0
40,4,ruby,"['挑', 'いど']",1
41,4,outline,['む。'],1
42,11,RESET_TEXT,[],1
43,12,window_fadeout,"['0', 'true']",1
44,13,SEFOUT_DEF,[],1
45,14,screen_fadeout,"['1.0', '0', '0', '0']",1
46,15,set_BG,['sty_bg_0040_100'],1
47,16,set_BG,['sty_bg_0146_200'],1
48,17,window_type,['NORMAL'],1
49,18,BLACK_IN_DEF,[],1
50,20,CHARA_SET,"['M', 'M', 'C', 'm00114', '6']",1
51,21,c_bound2_b_slow,['m00114'],1
52,22,window_fadein,"['0', 'true']",1
53,23,play_sound,['VO_CHR_MAINSTORY_26_14_0001'],1
54,24,print,"['cn0101', 'はあ、はあ、はあ……！', 'VO_CHR_MAINSTORY_26_14_0001']",1
55,25,CHARA_FADEOUT_DEF,['m00114'],1
56,27,CHARA_SET,"['M', 'M', 'C', 'd2101', '1']",1
57,28,c_swing_h_slow,['d2101'],1
58,29,play_sound,['VO_CHR_MAINSTORY_26_14_0002'],1
59,30,print,"['dn2101', 'く……']",0
60,30,ruby,"['我', 'われ']",1
61,30,print,"['dn2101', 'らの']",0
62,30,ruby,"['力', 'ちから']",1
63,30,print,"['dn2101', 'が\\nまったく']",0
64,30,ruby,"['通用', 'つうよう']",1
65,30,print,"['dn2101', 'していない……。', 'VO_CHR_MAINSTORY_26_14_0002']",1
66,31,CHARA_FADEOUT_DEF,['d2101'],1
67,33,CHARA_SET,"['M', 'M', 'C', 'm05301', '1']",1
68,34,play_sound,['VO_CHR_MAINSTORY_26_14_0003'],1
69,35,print,"['ゼノス', 'どうした？\u3000']",0
70,35,ruby,"['終', 'お']",1
71,35,print,"['ゼノス', 'わりか？\\n']",0
72,35,ruby,"['自', 'みずか']",1
73,35,print,"['ゼノス', 'らの']",0
74,35,ruby,"['愚', 'おろ']",1
75,35,print,"['ゼノス', 'かしさを']",0
76,35,ruby,"['思', 'おも']",1
77,35,print,"['ゼノス', 'い']",0
78,35,ruby,"['知', 'し']",1
79,35,print,"['ゼノス', 'ったか!?', 'VO_CHR_MAINSTORY_26_14_0003']",1
80,36,CHARA_FADEOUT_DEF,['m05301'],1
81,38,CHARA_SET,"['M', 'M', 'C', 'm00114', '6']",1
82,39,c_swing_h_fast,['m00114'],1
83,40,play_sound,['VO_CHR_MAINSTORY_26_14_0004'],1
84,41,print,"['cn0101', 'ゼシアたちから']",0
85,41,ruby,"['託', 'たく']",1
86,41,print,"['cn0101', 'された']",0
87,41,ruby,"['創世', 'そうせい']",1
88,41,print,"['cn0101', 'の']",0
89,41,ruby,"['力', 'ちから']",1
90,41,print,"['cn0101', 'は\\nまだおれの']",0
91,41,ruby,"['中', 'なか']",1
92,41,print,"['cn0101', 'にある。なのに……。', 'VO_CHR_MAINSTORY_26_14_0004']",1
93,42,CHARA_FADEOUT_DEF,['m00114'],1
94,44,CHARA_SET,"['M', 'M', 'C', 'm05301', '4']",1
95,45,c_swing_h,['m05301'],1
96,46,play_sound,['VO_CHR_MAINSTORY_26_14_0005'],1
97,47,print,"['ゼノス', 'ここは']",0
98,47,ruby,"['何者', 'なにもの']",1
99,47,print,"['ゼノス', 'をも']",0
100,47,ruby,"['拒', 'こば']",1
101,47,print,"['ゼノス', 'む']",0
102,47,ruby,"['我', 'わ']",1
103,47,print,"['ゼノス', 'が']",0
104,47,ruby,"['純', 'じゅん']",1
105,47,print,"['ゼノス', 'なる']",0
106,47,ruby,"['世界', 'せかい']",1
107,47,print,"['ゼノス', '。\\n']",0
108,47,ruby,"['貴様', 'きさま']",1
109,47,print,"['ゼノス', 'の']",0
110,47,ruby,"['持', 'も']",1
111,47,print,"['ゼノス', 'つ']",0
112,47,ruby,"['創世', 'そうせい']",1
113,47,print,"['ゼノス', 'の']",0
114,47,ruby,"['力', 'ちから']",1
115,47,print,"['ゼノス', 'など、ここでは\\n']",0
116,47,ruby,"['何', 'なん']",1
117,47,print,"['ゼノス', 'の']",0
118,47,ruby,"['意味', 'いみ']",1
119,47,print,"['ゼノス', 'も']",0
120,47,ruby,"['持', 'も']",1
121,47,print,"['ゼノス', 'たぬ！', 'VO_CHR_MAINSTORY_26_14_0005']",1
122,48,chara_face,"['m05301', '11']",1
123,49,play_sound,['VO_CHR_MAINSTORY_26_14_0006'],1
124,50,print,['ゼノス'],0
125,50,ruby,"['消', 'き']",1
126,50,print,['えろ、'],0
127,50,ruby,"['我', 'わ']",1
128,50,print,['が'],0
129,50,ruby,"['醜', 'みにく']",1
130,50,print,['き'],0
131,50,ruby,"['心', 'こころ']",1
132,50,print,"['よ！', 'VO_CHR_MAINSTORY_26_14_0006']",1
133,51,WFOUT_DEF,[],1
134,52,play_sound,['SE_043'],1
135,53,play_sound,['SE_044'],1
136,54,set_camera_distortion,"['1', 'true', 'EFF_007']",1
137,55,set_BG_effect,"['1', '1', 'EFF_007', 'EFF_046']",1
138,56,set_BG_effect_color,"['EFF_007', '178', '120', '221']",1
139,57,set_BG_effect_opacity,"['EFF_007', '1.1']",1
140,58,set_BG_effect_speed,"['EFF_007', '1.2']",1
141,59,set_BG_effect_trigger,"['2', '2', '9', '0']",1
142,60,set_BG_effect_speed,"['EFF_046', '1.5']",1
143,61,play_sound,['SE_060'],1
144,62,wait,['0.8'],1
145,63,set_BG_effect_trigger,"['2', '2', '1', '0']",1
146,64,set_camera_distortion,"['1', 'false', 'EFF_007']",1
147,65,CHARA_FADEOUT_DEF,['m05301'],1
148,69,CHARA_SET,"['M', 'M', 'C', 'm00114', '6']",1
149,70,set_BG_effect,"['1', '1', '1', '1', 'EFF_SCE_2D_CMN_220']",1
150,71,set_BG_effect_trigger,"['2', '2', '0', '0', '8']",1
151,72,wait,['0.3'],1
152,73,StopEye_close,['m00114'],1
153,74,mnu,"['m00114', 'true', '0.2', '0', '50', 'EaseOutCubic', '0.6', '0.9', '0.9', '1', '0.6', '0', '1', '0.3', '1', '1']",1
154,75,mnu,"['m00114', 'false', '0.2', '0', '-160', 'EaseInCubic', '0', '1', '1', '1', '0', '0', '1', '0', '1', '1']",1
155,76,mnu,"['m00114', 'false', '0.1', '0', '24', 'EaseOutCubic', '0', '1', '1', '1', '0', '0', '1', '0', '1', '1']",1
156,77,mnu,"['m00114', 'false', '0.1', '0', '-14', 'EaseInCubic', '0', '1', '1', '1', '0', '0', '1', '0', '1', '1']",1
157,78,cmp,"['m00114', '0.6', '0', '-100', '0.9', '0.9', '0', '1']",1
158,79,wait,['0.3'],1
159,80,play_sound,['SE_STORY_COMMON_0296'],1
160,81,play_sound,['SE_STORY_COMMON_0065'],1
161,82,effect_shake_bg,"['12', '0.5', '0.5', 'EaseOutBack']",1
162,83,play_sound,['VO_CHR_MAINSTORY_26_14_0007'],1
163,84,print,"['cn0101', 'うわああああっ！', 'VO_CHR_MAINSTORY_26_14_0007']",1
164,85,WFOUT_DEF,[],1
165,86,CHARA_FADEOUT_DEF,['m00114'],1
166,87,c_mnu_reset,['m00114'],1
167,89,CHARA_BOTTOM_ZIG,"['M', 'M', 'C', 'm00114', '6']",1
168,90,play_sound,['VO_CHR_MAINSTORY_26_14_0008'],1
169,91,print,"['cn0101', 'く……']",0
170,91,ruby,"['負', 'ま']",1
171,91,print,"['cn0101', 'けるわけにはいかない……\\nだけど、どうしたらいい……\\nゼノスに']",0
