,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['ヴァルクスの'],0
3,5,ruby,"['元', 'もと']",1
4,5,outline,['にたどりついた'],0
5,5,ruby,"['王子', 'おうじ']",1
6,5,outline,['たち。\\n'],0
7,5,ruby,"['武勇', 'ぶゆう']",1
8,5,outline,['を'],0
9,5,ruby,"['示', 'しめ']",1
10,5,outline,['すとは、すなわちヴァルクスを\\n'],0
11,5,ruby,"['超', 'こ']",1
12,5,outline,['えること。'],0
13,5,ruby,"['王子', 'おうじ']",1
14,5,outline,['は'],0
15,5,ruby,"['決意', 'けつい']",1
16,5,outline,['を'],0
17,5,ruby,"['胸', 'むね']",1
18,5,outline,['に、'],0
19,5,ruby,"['兄', 'あに']",1
20,5,outline,['に'],0
21,5,ruby,"['戦', 'たたか']",1
22,5,outline,['いを\\n'],0
23,5,ruby,"['挑', 'いど']",1
24,5,outline,['む。'],1
25,9,BLACK_OUT_DEF_STOP,[],1
26,10,set_BG,['sty_bg_0021_100'],1
27,11,bg_enable_shader,"['bg_0022_100', 'true', 'true', 'false', 'false']",1
28,12,play_sound,['BGM_IN_STORY_0002_01'],1
29,13,BLACK_IN_DEF,[],1
30,18,CHARA_SET,"['M', 'M', 'C', 'c0116', '1']",1
31,19,window_fadein,"['0', 'true']",1
32,20,play_sound,['VO_CHR_INGAMESTORY_06_01_1001'],1
33,21,print,['cn0116'],0
34,21,ruby,"['来', 'き']",1
35,21,print,['たな、{player_name}。\\n'],0
36,21,ruby,"['我', 'わ']",1
37,21,print,['が'],0
38,21,ruby,"['配下', 'はいか']",1
39,21,print,['たちは'],0
40,21,ruby,"['倒', 'たお']",1
41,21,print,['し'],0
42,21,ruby,"['切', 'き']",1
43,21,print,"['ったようだが──', 'VO_CHR_INGAMESTORY_06_01_1001']",1
44,22,play_sound,['VO_CHR_INGAMESTORY_06_01_1002'],1
45,23,print,['cn0116'],0
46,23,ruby,"['雑兵', 'ぞうひょう']",1
47,23,print,['や'],0
48,23,ruby,"['魔獣', 'まじゅう']",1
49,23,print,['を'],0
50,23,ruby,"['蹴散', 'けち']",1
51,23,print,['らして、\\n'],0
52,23,ruby,"['英雄', 'えいゆう']",1
53,23,ruby,"['気取', 'きど']",1
54,23,print,"['りか？', 'VO_CHR_INGAMESTORY_06_01_1002']",1
55,24,CHARA_FADEOUT_DEF,['c0116'],1
56,26,CHARA_SET,"['M', 'M', 'C', 'c0101', '4']",1
57,27,c_swing_h,['c0101'],1
58,28,play_sound,['VO_CHR_INGAMESTORY_06_01_1003'],1
59,29,print,"['cn0101', 'まさか。おれにはわかってる。\\n']",0
60,29,wait,['2.7'],1
61,29,print,['cn0101'],0
62,29,StopEye_close,['c0101'],1
63,29,ruby,"['武勇', 'ぶゆう']",1
64,29,print,['を'],0
65,29,ruby,"['示', 'しめ']",1
66,29,print,['せ。'],0
67,29,wait,['1.6'],1
68,29,RestartEye,['c0101'],1
69,29,print,"['それはすなわち──', 'VO_CHR_INGAMESTORY_06_01_1003']",1
70,30,c_face,"['M', 'M', 'c0101', '11']",1
71,31,play_sound,['VO_CHR_INGAMESTORY_06_01_1004'],1
72,32,print,"['cn0101', 'ヴァルクス']",0
73,32,ruby,"['兄', 'にい']",1
74,32,print,"['cn0101', 'さんを']",0
75,32,ruby,"['越', 'こ']",1
76,32,print,"['cn0101', 'えろということ！\\nおれはただ、そのためにここへ']",0
77,32,ruby,"['来', 'き']",1
78,32,print,"['cn0101', 'た！', 'VO_CHR_INGAMESTORY_06_01_1004']",1
79,33,CHARA_FADEOUT_DEF,['c0101'],1
80,35,CHARA_SET,"['M', 'M', 'C', 'c0116', '1']",1
81,36,play_sound,['VO_CHR_INGAMESTORY_06_01_1005'],1
82,37,print,"['cn0116', 'いい']",0
83,37,ruby,"['覚悟', 'かくご']",1
84,37,print,"['cn0116', 'だ。']",0
85,37,wait,['1.9'],1
86,37,print,['cn0116'],0
87,37,chara_face,"['c0116', '2']",1
88,37,print,"['だが……', 'VO_CHR_INGAMESTORY_06_01_1005']",1
89,39,chara_face,"['c0116', '1']",1
90,40,play_sound,['BGM_IN_BATTLE_0002_01'],1
91,41,play_sound,['VO_CHR_INGAMESTORY_06_01_1006'],1
92,42,print,"['cn0116', 'フン、']",0
93,42,ruby,"['貴様', 'きさま']",1
94,42,print,"['cn0116', 'ら']",0
95,42,ruby,"['相手', 'あいて']",1
96,42,print,"['cn0116', 'に']",0
97,42,ruby,"['竜化', 'りゅうか']",1
98,42,print,"['cn0116', 'するまでも\\nない。']",0
99,42,wait,['3.5'],1
100,42,print,['cn0116'],0
101,42,chara_face,"['c0116', '11']",1
102,42,set_BG_effect,['EFF_013'],1
103,42,set_BG_effect_trigger,['9'],1
104,42,print,['この'],0
105,42,ruby,"['斧', 'おの']",1
106,42,print,['で'],0
107,42,ruby,"['両断', 'りょうだん']",1
108,42,print,"['してくれるッ!!', 'VO_CHR_INGAMESTORY_06_01_1006']",1
109,43,set_BG_effect_trigger,['1'],1
110,45,BLACK_OUT_DEF,[],1
111,46,NO_EFFECT,[],1
112,47,end,[],1
