,row,command,args,end
0,16,OL_LEFT,[],1
1,16,OL_TITLE,['この話のあらすじ'],1
2,16,outline,['ここまでかと'],0
3,16,ruby,"['思', 'おも']",1
4,16,outline,['われたその'],0
5,16,ruby,"['時', 'とき']",1
6,16,outline,['、バハムートの\\n'],0
7,16,ruby,"['援護', 'えんご']",1
8,16,outline,['が。'],0
9,16,ruby,"['希望', 'きぼう']",1
10,16,outline,['を'],0
11,16,ruby,"['見', 'み']",1
12,16,outline,['た'],0
13,16,ruby,"['一行', 'いっこう']",1
14,16,outline,['だが、バハムートの\\n'],0
15,16,ruby,"['攻撃', 'こうげき']",1
16,16,outline,['すらゼノスには'],0
17,16,ruby,"['効', 'き']",1
18,16,outline,['かなかった。\\n'],0
19,16,ruby,"['大', 'おお']",1
20,16,outline,['けがを'],0
21,16,ruby,"['負', 'お']",1
22,16,outline,['った'],0
23,16,ruby,"['一行', 'いっこう']",1
24,16,outline,['をその'],0
25,16,ruby,"['場', 'ば']",1
26,16,outline,['から'],0
27,16,ruby,"['連', 'つ']",1
28,16,outline,['れ'],0
29,16,ruby,"['出', 'だ']",1
30,16,outline,['した\\nのは、なんと'],0
31,16,ruby,"['軍', 'ぐん']",1
32,16,outline,['を'],0
33,16,ruby,"['率', 'ひき']",1
34,16,outline,['いたエミュールだった。'],1
35,20,BLACK_OUT_DEF_STOP,[],1
36,21,set_BG,['sty_bg_0141_100'],1
37,22,window_type,['NORMAL'],1
38,23,play_sound,['BGM_IN_STORY_0012_01'],1
39,24,BLACK_IN_DEF,[],1
40,32,CHARA_SET,"['M', 'M', 'C', 'm01005', '9']",1
41,33,window_fadein,"['0', 'true']",1
42,34,c_swing_h_slow,['m01005'],1
43,35,play_sound,['VO_CHR_MAINSTORY_23_07_0001'],1
44,36,print,['cn0110'],0
45,36,ruby,"['勝', 'か']",1
46,36,print,"['てっこないわよ……。', 'VO_CHR_MAINSTORY_23_07_0001']",1
47,37,CHARA_FADEOUT_DEF,['m01005'],1
48,39,CHARA_SET,"['M', 'M', 'C', 'm00109', '9']",1
49,40,play_sound,['VO_CHR_MAINSTORY_23_07_0002'],1
50,41,print,"['cn0101', 'どうすれば……。', 'VO_CHR_MAINSTORY_23_07_0002']",1
51,42,CHARA_FADEOUT_DEF,['m00109'],1
52,44,CHARA_SET,"['M', 'M', 'C', 'm05301', '1']",1
53,45,play_sound,['VO_CHR_MAINSTORY_23_07_0003'],1
54,46,print,"['ゼノス', 'どうする？\u3000']",0
55,46,wait,['2.1'],1
56,46,print,['ゼノス'],0
57,46,c_swing_h_slow,['m05301'],1
58,46,print,['お'],0
59,46,ruby,"['前', 'まえ']",1
60,46,print,['たちはもう'],0
61,46,ruby,"['何', 'なに']",1
62,46,print,['も\\nする'],0
63,46,ruby,"['必要', 'ひつよう']",1
64,46,print,['はない。すでに'],0
65,46,ruby,"['役目', 'やくめ']",1
66,46,print,['は\\n'],0
67,46,ruby,"['済', 'す']",1
68,46,print,"['んでいるのだから。', 'VO_CHR_MAINSTORY_23_07_0003']",1
69,47,CHARA_FADEOUT_DEF,['m05301'],1
70,49,CHARA_SET,"['M', 'M', 'C', 'm00109', '4']",1
