,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,outline,['ゼーナの'],0
3,5,ruby,"['覚悟', 'かくご']",1
4,5,outline,['を'],0
5,5,ruby,"['見届', 'みとど']",1
6,5,outline,['けるため、ゼーナと'],0
7,5,ruby,"['共', 'とも']",1
8,5,outline,['に\\n'],0
9,5,ruby,"['彼女', 'かのじょ']",1
10,5,outline,['の'],0
11,5,ruby,"['世界', 'せかい']",1
12,5,outline,['へと'],0
13,5,ruby,"['赴', 'おもむ']",1
14,5,outline,['いた'],0
15,5,ruby,"['王子', 'おうじ']",1
16,5,outline,['。そこでふたりは\\n'],0
17,5,ruby,"['魔神', 'まじん']",1
18,5,outline,['に'],0
19,5,ruby,"['体', 'からだ']",1
20,5,outline,['を'],0
21,5,ruby,"['奪', 'うば']",1
22,5,outline,['われ、'],0
23,5,ruby,"['世界', 'せかい']",1
24,5,outline,['を'],0
25,5,ruby,"['破壊', 'はかい']",1
26,5,outline,['しようとして\\nいる'],0
27,5,ruby,"['異界', 'いかい']",1
28,5,outline,['の'],0
29,5,ruby,"['王子', 'おうじ']",1
30,5,outline,['と'],0
31,5,ruby,"['対峙', 'たいじ']",1
32,5,outline,['する。これまでの\\n'],0
33,5,ruby,"['想', 'おも']",1
34,5,outline,['いを'],0
35,5,ruby,"['込', 'こ']",1
36,5,outline,['め、'],0
37,5,ruby,"['魔神', 'まじん']",1
38,5,outline,['との'],0
39,5,ruby,"['決戦', 'けっせん']",1
40,5,outline,['に'],0
41,5,ruby,"['挑', 'いど']",1
42,5,outline,['む。'],1
43,9,BLACK_OUT_DEF_STOP,[],1
44,10,set_BG,['sty_bg_0093_100'],1
45,11,window_type,['NORMAL'],1
46,12,play_sound,['BGM_IN_STORY_0003_03'],1
47,13,BLACK_IN_DEF,[],1
48,21,CHARA_SET_POS_0,"['M', 'Q', '-150', '0', 'm00907', '4']",1
49,22,CHARA_SET_POS_0,"['M', 'M', '150', '0', 'm00109', '4']",1
50,23,play_sound,['SE_122'],1
51,24,set_BG_effect,['EFF_SCE_2D_CMN_156'],1
52,25,set_BG_effect_pos,"['EFF_SCE_2D_CMN_156', '0', '-300']",1
53,26,set_BG_effect_scale,"['EFF_SCE_2D_CMN_156', '0.1', '0.1']",1
54,27,set_BG_effect_trigger,['8'],1
