,row,command,args,end
0,5,OL_LEFT,[],1
1,5,OL_TITLE,['この話のあらすじ'],1
2,5,ruby,"['兵', 'へい']",1
3,5,outline,['たちを'],0
4,5,ruby,"['倒', 'たお']",1
5,5,outline,['すも、グラムスの'],0
6,5,ruby,"['教会騎士団', 'きょうかいきしだん']",1
7,5,outline,['から\\n'],0
8,5,ruby,"['尋問', 'じんもん']",1
9,5,outline,['を'],0
10,5,ruby,"['受', 'う']",1
11,5,outline,['ける'],0
12,5,ruby,"['一行', 'いっこう']",1
13,5,outline,['。あわや'],0
14,5,ruby,"['連行', 'れんこう']",1
15,5,outline,['されそうに\\nなるが、'],0
16,5,ruby,"['突然現', 'とつぜんあらわ']",1
17,5,outline,['れた'],0
18,5,ruby,"['謎', 'なぞ']",1
19,5,outline,['の'],0
20,5,ruby,"['男', 'おとこ']",1
21,5,outline,['の'],0
22,5,ruby,"['機転', 'きてん']",1
23,5,outline,['で\\n'],0
24,5,ruby,"['事', 'こと']",1
25,5,outline,['なきを'],0
26,5,ruby,"['得', 'え']",1
27,5,outline,['る。この'],0
28,5,ruby,"['男', 'おとこ']",1
29,5,outline,['こそ、'],0
30,5,ruby,"['手紙', 'てがみ']",1
31,5,outline,['の'],0
32,5,ruby,"['差出人', 'さしだしにん']",1
33,5,outline,['\\nであるガトフだった。'],1
34,9,BLACK_OUT_DEF_STOP,[],1
35,10,SET_BG,['sty_bg_0135_100'],1
36,11,window_type,['NORMAL'],1
37,12,play_sound,['BGM_IN_STORY_0010_02'],1
38,13,BLACK_IN_DEF,[],1
39,20,CHARA_SET,"['M', 'M', 'C', 'c0206', '6']",1
40,21,c_swing_h_slow,['c0206'],1
41,22,window_fadein,"['0', 'true']",1
42,23,play_sound,['VO_CHR_MAINSTORY_17_04_0001'],1
43,24,print,"['警備兵', 'く……。くそ……。\\n']",0
44,24,ruby,"['撤退', 'てったい']",1
45,24,print,"['警備兵', 'だ……！', 'VO_CHR_MAINSTORY_17_04_0001']",1
46,25,WFOUT_DEF,[],1
47,26,SHIMOTE_OUT_DEF_SE,"['c0206', 'SE_RUN_OUT_GR']",1
48,30,CHARA_SET,"['M', 'M', 'C', 'c0103', '10']",1
49,31,c_bound_t,['c0103'],1
50,32,play_sound,['VO_CHR_MAINSTORY_17_04_0002'],1
51,33,print,"['cn0103', 'ふん、']",0
